user_prompt,output,유형,극성,시제,확실성
백성들이 미워하는 것 중에서 이보다 더 심한 것은 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
입안에서 만두피가 터지는 순간 기분 좋게 흐르는 육즙과 어우러지는 만두 소의 맛은 이곳을 다시 찾게 하는 첫 번째 이유다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"올림피아드 입상 성적을 입시 실적으로 활용하지 못하게 하고, 내신과 생활기록부를 중시하게 함으로써 영재들을 둔재로 만들었다는 평가다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"언젠가는 흔들바위도 공중으로 사라지겠지만, 오늘 이렇게 마주 보고, 심지어 힘을 다 해 밀어볼 수 있으니 감사하고 말고다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
실제 잇치는 탁월한 효과와 높은 편의성을 바탕으로 매년 매출 성장을 기록하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
마키아벨리가 정치 교과서가 된 이유다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
마키아벨리가 꿈꾼 사회는 시민 참여 중심의 사회다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
암에 걸리지 않는 이유는 면역세포가 암세포를 억제하기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국 정부가 DCEP 발행을 통해 기존 금융권의 불만을 달램과 동시에 현 지급결제 시스템에서 계좌에 대한 의존도를 낮춰야 했던 이유다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
조경의 행적이 울림을 주는 것은 선조 이후 현종대까지 격동의 역사를 살면서 당리당략을 넘어 한결같이 소신을 지켰기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
가슴 속 원석의 가치가 아닌 세상이 정해 놓은 잣대와 고통 속에서 대접받지 못하는 천재들이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
향후 금리가 더 높아질 것으로 보고 예금자들이 ＇단기＇로 자금을 운용하면서다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국 정부의 대규모 경기 부양책에 대한 기대감도 증시에 긍정적으로 작용하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
가상화폐 시장 전체 시황에 빨간불이 켜진 것도 스테이블 코인의 안정성에 우려를 더한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
덕분에 나는 이 나이가 되도록 하루살이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
각 교실의 규칙이 다를뿐더러 사탕을 주고받은 기록을 각 교실 칠판에 따로 기록해야 하기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
알고리즘은 인종이라는 변수를 학습 데이터로 사용하지 않기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
충족된 것 같지만 허전하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
나도 중산층에 진입할 수 있다는 기대를 갖거나 중산층이라는 소속감을 느끼게 하는 일이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"코로나19, 그 끝을 알 수 없어서 무섭다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"맘껏 상상하고 모험을 즐겨야 할 젊은이들이 공무원 시험에 목을 매고, 과감하게 미래 성장 투자의 리스크를 안아야 할 자본가들이 부동산 투자에 몰리는 것은 지나친 안전 희구 성향을 보여준다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"2~3년 안에 디스플레이 업계가 경제 성장에 보다 많이 기여하고, 세계 시장에서 중국을 멀찌감치 따돌리는 모습을 보고 싶다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
비전은 미래의 나를 떠올리면서 현재의 나에 집중하게 만드는 열쇠가 된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
배우들의 연기는 리얼리티에 충실해 관객의 공감을 불러일으킨다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
아직도 많은 팬들이 이들의 재결합을 기대하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"한국 정부가 코로나19 사태를 빨리 ＇종식＇시킬 대응책을 갖고 있는지, 중국인 입국금지와 같은 강경책을 일찍 택했어야 하는 건 아닌지 조바심이 든다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
혁신과 독점의 딜레마를 풀 솔로몬의 지혜가 절실하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
아산의 봄에는 꽃이 빠지지 않는다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"＂높은 곳에서 떨어진다는 건, 높을수록 더 깊은 나락으로 떨어진다는 것과 같다.＂","추론형,긍정,현재,확실",추론형,긍정,현재,확실
다만 지방 사립대나 전문대에 대한 접근 방식은 약간 다르다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지난해 설비투자액이 180조4000억원이었다는 데 비춰보면 21조5000억원의 투자 증가 효과가 나올 것으로 분석된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
반발을 누그러뜨리기 위해 미래통합당은 비례대표 순번을 조정한 이유에 대한 합리적인 답변을 내놔야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 역사가 54년에 불과한 한국 뮤지컬에서 ＇10년＇이 가지는 길이감은 더욱 크다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"누군가는 자신의 꿈을 위하여, 누군가는 마지못해서, 또 누군가는 어른들의 욕심으로 가장 찬란한 시절을 가장 잔인하게 보내고 있는 네 명의 천재들이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
대치 끝에 극적으로 협상이 타결되면서 긴장했던 유통업계도 한숨 돌리는 분위기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
근거 없는 비난은 척박한 환경에서 최선을 다한 이들을 위축시킬 뿐이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 문제는 은퇴자나 장년층이 자영업을 시작하는 경우다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중국은 G2 국가로서 인류의 건강과 행복에 대해 책임감을 느껴야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
경제활동 위축으로 중국 내수가 크게 줄어든 상황에서 대미 수입 수요도 영향을 받을 수밖에 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
주목할 대목은 내년 이후다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
한국의 수많은 사랑영화 속에서 이 작품이 특별히 기억되는 이유는 남성성의 새로운 발견에 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
복잡한 상황을 간단하게 묘사할 사건이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
어쨌든 소비자 편익을 높이고 신규 일자리를 창출하는 것이 궁극적인 정책 목표가 돼야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
노동비용 상승과 규제로 인한 신산업 진출 봉쇄가 결정적 원인이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
부자들에 비해 가난한 사람들은 매우 낮은 자산 수익률에 그친다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
인천시는 ＂인천은 국제공항과 국제복합지구 시설을 갖고 있는 만큼 국제회의를 개최하기에 최적의 입지＂라며 유치 자신감을 내비치고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
더욱이 200여 만명의 농민을 대표하는 자리다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"산업부와 환경부는 서로 책임을 떠넘기면서, 저감장치도 달지 않은 자동차용 2,000cc와 2,700cc 엔진들이 전국 각지의 학교와 공공건물 옥상에서 건강과 환경을 위협하는 초미세먼지를 내뿜고 있는 셈이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"개인적으로 대로변에서 이팝나무를 본 적은 없지만, 한강 둔치, 강남구 일부 도로변에서는 이팝나무 집단을 만날 수 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
중산층이 저소득층으로 추락하는 이유 역시 일자리를 잃기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이른바 ＇블루이코노미＇를 실현하겠다는 구상의 일환이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"뉴트와 테세우스가 우스꽝스러운 댄스로 지하 감옥을 벗어나는 장면, 암살 시도가 일어난 연회장에서 뉴트 일행이 도망치는 장면도 큰 재미를 주는 장면, 특히 커피와 그릇이 테이블 사이를 날아다니며 자동으로 서빙되고, 위험에서 벗어나기 위해 랠리 교수가 폭풍우를 일으키며 책을 통해 도망치는 사물 마법 신은 시선을 붙든다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"그리고 설악, 정확하게는 외설악이 시작되고 그 지점 언저리에 울산바위가 있으니 울산에서 올라온 바위가족이라는 전설의 스토리는 구성이 완료되었다 할 수 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
물론 이들 중에서 올림픽 금메달을 따는 골프 영웅이 탄생할지도 궁금할 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
반전에 반전을 거듭하는 ＇기생충＇이 환영을 받은 주요 이유다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
신규 취급액 기준 코픽스는 해당 달에 신규로 조달한 자금을 기반으로 산출되기 때문에 상대적으로 시장금리 변동이 신속히 반영된다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
총선과 대선을 앞둔 정치는 가뜩이나 갈라진 사회의 분열을 더욱 부추기고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
먼저 디아블로 시리즈 역사상 최초로 모바일 버전이 출시됐다는 것이 눈길을 끈다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
집밥 전문점이지만 사실 이 정도면 없는 게 없는 식당이라 할 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
국립공원공단 기준 탐방로 난이로를 대입하면 보통의 수준이라 할 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
소장품을 미술관에 기부하면 그에 상응하는 명예와 혜택도 줘야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"가루 형태로 제조되는 시멘트는 특수 저장시설(사일로)에 보관해야 하는데, 화물연대의 집단운송거부로 인해 이 시설의 용량이 가득 찼기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
하지만 음반 판매 호황에도 엔터 대장주 기업 주가는 좀처럼 상승하지 못하는 모양새다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"드론소프트웨어 개발 기업인 아이지아이에스도 사우디아라비아의 한 기업과 신규 사업 관련 투자유치 협약을 체결했고, 카타르·UAE 등 현지 기업과도 기술 제휴를  기대하고 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
특히 탈중앙화 금융(디파이) 디앱에 주목할 필요가 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이번 선거 과정에서 이해할 수 없는 점이 한두 개가 아니다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리는 단지 백승수 단장을 만나지 못했을 뿐 모두 현실 속 드림즈에서 일하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
충무로는 이야깃거리에 언제나 목마른 곳이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그러나 이것도 적잖은 고역이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"코로나19 때문에 드러난 우리 대학의 구조적 문제, 이제는 본격적으로 손볼 때가 왔다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
＂고독은 이제 두려움이 아니라 힘이다.＂,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
자신의 잘못이 아니라 타인의 싸움 때문에 인생에 치명적인 오점이 생기게 된 판에 가만히 있으면 오히려 이상하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
＂모든 장구는 갖추어진 셈이다.＂,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
생명을 다투는 위기에 정쟁은 무의미하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"비누가 있으면 있는대로, 없으면 없는대로 생각날 때마다 씻어주는 게 좋다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"육군, 해군에 비해 복무 기간이 길지만 자긍심을 가지고 공군으로서 복무하겠다는 뜻으로 풀이된다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"또한 해당 펀드는 채굴자 외에도 개인투자자, 기업 및 기관 등의 후원도 받아야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
분명 그건 신뢰를 허무는 어떤 행위일 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
물론 반대로 진짜 대박을 내는 경우도 더러 있긴 하지만 말이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
중간 크기 이상의 드론은 모니터링 기관이 24시간 관리할 수 있지만 작은 드론은 그렇게 관리하고 추적하기에는 너무 많기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
삼성전자 주가가 6만원을 밑도는 등 극도로 무기력한 증시가 이어지면서 개인 투자자 시름이 깊다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
한국 사회 허리인 중산층의 중요한 축인 경영관리 직군이 쪼그라들고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"＇세금만 축낸다＇는 식의 비난이 아닌, ＇힘내라＇는 격려가 절실한 시점이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
청춘영화로 한정하기에 영화의 만듦새는 훌륭하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
KDB생명은 지난해 마무리를 목표로 매각을 진행했으나 진행과정이 해를 넘기면서 차일피일 미뤄지는 모습이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
그것이 중산층을 키우는 길이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"이런 패턴을 반복하다 보니 3~4가지는 예사이고, 하루도 빠지지 않고 5~6가지의 약을 복용하는 사람들이 주변에 얼마나 많은지 모른다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
BNPL이 과소비를 부추기고 대규모 연체로 이어질 수 있다는 이유에서다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
음식은 사계절을 막론하고 항상 따뜻해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"정리의 기본은 물건의 자리를 정하는 것이고, 이 물건을 사용하고 나서 그 자리에 돌려보내는 것이라는 곤도마리에의 말이 다시 떠오른다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
급한대로 예매가 가능한 날짜의 표를 구매한 뒤 다른 사람과 바꾸려는 수요다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"공중전략자산이 승패를 결정짓는 21세기 전장에서 공군, 해군, 해병대, 육군 수송 및 공격용뿐만 아니라 소방, 경찰, 산림, 해경, 의무수송 등에 필요한 다목적 기동헬기와 소형무장헬기 그리고 훈련 및 공격용 KT-1, T-50, FA-50과 같은 국산 고정익 및 회전익 항공기 개발은 유지, 보수 비용과 자체 성능 개량 등을 감안하면, 중장기적으로 이익인 국산화가 이루어져야 하며, 그 연장선에서 미국, 러시아, 중국의 5세대 전투기가 실전 배치된 오늘날에 KF-X 존재가 중요한 이유는 가까운 미래에 독자기술로 6세대 전투기를 만들기 위한 과정이기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
아산에 있는 세계꽃식물원은 충청도의 대표적 식물원이자 아산의 여행 명소로 이름이 높다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
목줄 풀린 강아지가 마음껏 뛰어놀면서도 주인 곁을 절대로 떠나지 않는 게 바로 자율규제다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"판매를 시작한 지 4개월가량이 지난 지금까지도 포켓몬빵을 구입하기 위해 소비자가 줄을 서서 기다리고 포켓몬 이어폰, 포켓몬 스마트폰 등도 덩달아 인기를 끄는 등 열기가 지속되는 분위기다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
배구는 여자 대표팀이 선전할 가능성이 훨씬 높다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리 기업들 제품과 서비스가 세계시장으로 뻗어갈 수 있는 환경을 조성해줘야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
음주 후 적어도 48시간은 금주해 간이 회복될 시간을 주는 것이 좋다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
문정부는 우리 삶을 초스피드로 바꾸는 4차 산업혁명 시대에 맞게 변해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"국산 장거리공대지유도무기 개발은 기획, 설계부터 양산까지 대부분 순수한 우리 기술로 개발 중인 국산 전투기에 최초의 국산 유도탄을 장착한다는 점에서 큰 의미가 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"디지털라운지에서는 디지털데스크를 통해 예·적금 신규, 신용·전세대출 상담 및 신청, 제신고 업무 등의 대부분의 개인금융업무가 가능하다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
전염병이 퍼질 때 우리가 할 일은 패닉이 아니라 적과 맞설 공동체 일원으로서 규율을 지키는 것이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
든든한 사회안전망보다 더 좋은 특효약도 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
젊은 층의 중산층 이탈은 소득 불평등과 양극화 심화를 뜻하니 심각하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"벽에 걸었을 때 도출되지 않고, 어느 공간에도 잘 어울린다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"셋째, 인력난이 심각하다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
시가총액은 공모가 기준 5000억원이 넘어야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
장영실을 ＇너드＇(과학 등 특정 분야에 몰입해 사회성이 떨어지는 사람)처럼 그리는 대신 최민식표 상남자로 표현한 것이 대표적이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
미국식 커뮤니티칼리지를 고려해 볼 때다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
가족이나 연인이 한 나절 쉬면서 즐기기에 적합한 공간이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
일단 차량을 점검하려면 운전자가 함께 가서 증상과 견적 등 서로 간 대면 시간이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
감기인지 암인지를 먼저 확인해야 치료를 할 수 있는 것과 똑같다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"셋째, 여행 당일에는 탑승 시간보다 제법 여유를 두고 공항에 도착해야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
＇법원의 정치화＇는 정권 핵심 인사들의 재판에서도 찾아볼 수 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
목욕시킬 때도 개인보호구 착용이 필요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
저축은행 입장에서는 유동성 규제 등에 대응해 장기적이고 안정적인 자금 운용이 필요한 만큼 일단 정기예금 금리를 올려 예금자들을 오래 잡아둬야 유리한 상황이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"카카오게임즈는 지난 4월 26일 ＇우마무스메＇의 사전예약을 시작하고 사전예약 페이지 및 카카오톡 채널 등을 통해 캐릭터와 세계관, 인게임 화면을 공개하며 게임 알리기에 공을 들이고 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
"공기놀이의 공기를 닮은 바위 네 개를 받치고 있는 넓적 바위에서는 신선들이 공기 놀이하다 한 개를 절벽 아래로 떨어트리는 바람에 그걸 찾으러 내려간 신선이 돌아오지 않았다는 등, 큰 바위 사이에 끼여 있는 동그란 바위를 보며 우리도 노르웨이급 탐방로로 진화해야 한다는 등, 그리하여 그 둥근 바위 위에서 인증샷도 찍어야 한다는 다소 무모한 이야기도 등장한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
요즘은 분위기가 달라지고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
연금 당국이 작년 물가 변동률을 반영해 연금수령액을 올려서 주기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
이들은 모두 낙천적이고 태평스럽고 감정적이고 인정이 많고 친절하고 너그럽다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
풍경은 그대로지만 달라진 것도 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"너무 많이 가지다 보니 갈망도 그리움도 시들해졌고, 덩달아 삶의 의미도 이유도 힘을 잃었다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
우리 사회의 불안을 부추기지 않고 역동적 안정성을 확보할 수 있는 정치인을 선택하는 것은 온전히 우리의 몫이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
불안을 한껏 키우며 변화와 혁신의 싹을 잘라버리는 사회가 있는가 하면 불안을 현명하게 다스리며 창조적 파괴의 역량을 키워가는 사회가 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
표류 선박 안의 문서는 모두 베껴서 보고해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
라일락을 제대로 만끽하려면 군락을 이루도록 가꾸는 게 좋다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
381개의 부품과 9500여 개의 하드웨어가 체결되는 KF-21 동체는 단 1개의 부품이라도 가공과 조립이 잘못되면 구조적으로 문제가 발생하기 때문에 조립에 심혈을 기울여야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"숭례문이 보이는 19층의 야외 테라스 194에서 결혼식과 애프터 파티를 즐기고, 이후엔 테라스 194와 연결된 남대문 스위트에서 남산타워를 배경으로 편안하게 허니문을 즐길 수 있다는 것이 최대 장점이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
전염병에 걸려 오한과 설사로 고생하다 사망하니 슬프기만 하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"하나의 문이 닫히면, 새로운 문이 열리는 법이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
다만 그의 추론에서 놓친 건 뭔지 곱씹어볼 필요는 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
한평생 ＇늘 부족하구나＇는 마음이 들도록 반만 먹어야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
한쪽에 의해 교묘하게 왜곡된 번역에 판단이 흐려지기 쉽기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
객관적인 전력에서는 밀리지만 현재 팀 컨디션과 정신력을 살린다면 해볼 만하다는 분위기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"혼자 걸어도, 또 셋이 걸어도 결국은 홀로 걷게 되는 이 길을 걸으며 처음에는 수많은 상념이 마음을 들었다 놨다 하겠지만, 결국은 언제, 어느 찰나에라도 해탈의 순간을 맛볼 수 있다는 것을 믿기 때문이다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
키가 20m까지 자라니 그 커다란 줄기에 꽃이 잔뜩 피면 황홀하기 짝이 없다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
서 대표는 ＂크리에이터 이코노미 분야에서 글로벌 리더십을 가져가는 것이 중장기적 목표＂라면서 ＂임직원 60여 명이 같은 문제 의식을 갖고 집요하게 고민하며 실행하고 있기 때문에 충분히 가능하다고 생각한다＂고 자신감을 보였다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"그리고 육류, 생선, 달걀, 두부 등의 단백질은 채소를 곁들여 최대한 영양균형을 맞춰주어야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
이에 전문가들은 달러당 원화값이 10년 만에 1300원을 넘어설 가능성을 제기하는 분위기다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
시원하게 한 그릇 비우고 나면 몸과 마음이 어느새 리프레시되며 힘이 불끈 솟아오른다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
다산 정약용이 그런 사람이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
우한의 모습에서 한국 부동산시장을 떠올린다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
교직원공제회가 100% 출자한 더케이손해보험은 규모는 작지만 종합손해보험 라이선스를 갖고 있어 매력적이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
특별연장근로 인가 기준에 모호함이 있어 구체적인 상황에 적용할 때 인가 요건에 해당하는지 논란이 발생할 여지가 있기 때문이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
4월 총선을 앞두고 글로벌 시장 진출이나 기업 경쟁력 강화는 아랑곳하지 않고 정치권이 오로지 민심 자극을 통해 표심 잡기에만 몰두하는 모양새다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
쌍용차가 야심차게 선보인 SUV(스포츠 유틸리티 차량) 신차 ＇토레스＇ 인기가 뜨겁다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"어떻게 된 게 중국에는 보낼 마스크가 있고 우리 국민들은 마스크 하나 사기가 이렇게 힘들고, 천정부지로 오른 마스크 구매비용 부담 탓에 서민들 허리는 휘고, 폭주하는 주문에 마스크 공장 근무시간 늘리니 민노총은 고발장을 들이밀고, 코로나 전파 민폐국 중국이 우리를 얕잡아보고 ＂방역 똑바로 하라＂며 적반하장으로 나와도 머리를 조아리는 사대주의 본색을 드러내고, 중국인 전면 입국제한(이미 늦었지만) 여론에도 중국 보복 운운하며 쩔쩔매고, 무더기 환자 발생으로 전 세계 80여 개국이 우리 국민 입국을 제한하는 굴욕을 맛보고 있다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
카카오게임즈는 모바일게임 시장 매출 톱3를 자신한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"1000조분의 1초까지 순간 포착할 수 있는 ＇초거대 현미경＇으로 원자·분자 수준까지 분석해 신약, 반도체, 소재부품 등 기초과학 연구에 활용도가 매우 높다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
요즘 스마트폰과는 비교가 안 될 정도로 사양이 낮다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
경제력과 소비력을 모두 갖춘 6070 세대가 급증하면서 이들은 위한 실버 산업도 빠르게 성장하고 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
만약 LPG는 비교적 검은 그을음 발생이 적기 때문에 엔진에 심각한 손상이 의심으로 즉시 점검을 받아야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
개혁 방법을 두고 정치적 논란이 벌어지고 있지만 개혁이 필요하다는 원칙 자체에는 많은 공감대가 형성돼 있다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
콘테스트 종류에 따라 필수 장착 부위가 정해져 있어 꾸준히 재료를 모으고 의상을 제작하는 것도 중요하다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
올 시즌 모리뉴 감독이 부임한 이후 기세가 좋았던 토트넘을 한 번씩 무너뜨린 것도 불안 요소다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
강점은 국내에서도 팬층이 두터운 서브컬처 게임 장르의 재미 요소들을 대거 탑재한 점이다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
"더 큰 관점에서 보자면 국방 관련 정부 부처들은 드론 생태계와 규제를 발전시키고, 또한 무인 비행 기기들을 추적하는데 반드시 참여해야 한다.","추론형,긍정,현재,확실",추론형,긍정,현재,확실
＂푸드테크산업을 단순히 신기술이 접목된 식품산업으로 이해해서는 곤란합니다.＂,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
지금의 답답한 현실과 처해 있는 문제만을 바라보지 말고 눈을 들어 하늘을 보면서 꿈을 꾸는 상상력을 발휘해야 한다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
따라서 혈관과 신경을 살리는 제품을 2가지정도 사용해보기 바란다.,"추론형,긍정,현재,확실",추론형,긍정,현재,확실
