user_prompt,유형,극성,시제,확실성
HDC현대산업개발은 코로나19 여파로 아시아나항공을 주식가치 대비 4배 가까이 더 주고 사야 할 판이다.,사실형,긍정,현재,불확실
"그런데 ＂4·15 총선까지는 전략적 이별이다. 그 후에는 상황을 보고 함께한다는 전제는 같이 가져가되…＂라는 정봉주 열린민주당 최고위원 발언을 보면, 더불어민주당과의 거리 두기는 일시적으로 보인다.",추론형,긍정,현재,불확실
"배우들의 동선, 대사, 연기를 세밀하게 조율한 섬세한 연출과 라이브 밴드의 신나는 음악은 145분이라는 공연 시간이 믿기지 않을 정도이다.",추론형,부정,현재,확실
"셋째, 인력난이 심각하다.",추론형,긍정,현재,확실
헝가리 국민 시인 요제프 어틸러다.,사실형,긍정,현재,확실
우리나라는 이 책에 나오는 헴과 비슷하게 동굴에 갇혀 있다.,사실형,긍정,현재,확실
시가총액은 공모가 기준 5000억원이 넘어야 한다.,추론형,긍정,현재,확실
장영실을 ＇너드＇(과학 등 특정 분야에 몰입해 사회성이 떨어지는 사람)처럼 그리는 대신 최민식표 상남자로 표현한 것이 대표적이다.,추론형,긍정,현재,확실
우리은행은 우리금융지주 전체 당기순이익의 80% 이상을 차지할 만큼 막강한 비중을 자랑한다.,사실형,긍정,현재,확실
그러나 최근 들어 반도체를 제외한 치즈들이 급속히 사라지고 있다.,사실형,긍정,현재,확실
지난해 10월 2.81달러로 하락한 이후 12월까지 3개월 연속 같은 가격대를 유지한 것이다.,사실형,긍정,현재,확실
하나의 동아리가 하나의 독립된 교실을 사용하는 것이 바로 존 교실이다.,사실형,긍정,현재,확실
미국식 커뮤니티칼리지를 고려해 볼 때다.,추론형,긍정,현재,확실
근래 들어 동물 소재 영화가 범람하는 이유는 무엇일까.,대화형,미정,현재,불확실
가족이나 연인이 한 나절 쉬면서 즐기기에 적합한 공간이다.,추론형,긍정,현재,확실
우범소년 송치제도는 학교폭력을 저지른 학생이 피해 학생을 대상으로 2차 가해를 저지를 가능성이 높은 경우 경찰서장이 직접 관할 법원에 송치해 소년보호사건으로 접수하는 제도다.,사실형,긍정,현재,확실
스쿠알렌과 비타민F는 두피의 힘을 키워준다.,사실형,긍정,현재,확실
카카오페이가 유독 하락세를 보인 결정적인 이유가 하나 있다.,사실형,긍정,현재,확실
또한 볼타는 접이식 삼각대 다리를 펼치면 장시간의 타임랩스 영상 촬영과 고정 샷 촬영에도 유용하다.,사실형,긍정,현재,확실
이외 변동성에 기반한 자동매매 거래도 증시 불안을 부추긴다.,사실형,긍정,현재,확실
"이 국가들에서는 ATM 등 현금공급 창구 축소에 따른 국민의 현금접근성 약화를 비롯해 취약계층의 금융소외 및 소비활동 제약, 최종 결제수단으로서 현금사용 선택권을 보장하는 공적 화폐유통시스템 약화 등과 같은 문제점이 공통적으로 발생해 정부와 중앙은행을 중심으로 정책적 대응방안을 강구하고 있다.",사실형,긍정,현재,확실
실제로 연습장에서 볼을 타격하면서 사용해도 정확한 스윙 분석과 데이터를 제공한다.,사실형,긍정,현재,확실
일단 차량을 점검하려면 운전자가 함께 가서 증상과 견적 등 서로 간 대면 시간이 필요하다.,추론형,긍정,현재,확실
전담팀은 갈등치유 절차를 통해 당사자들의 심정을 공감하며 적극적으로 화해의 장을 마련하고 관계회복과 그에 따른 삶의 질 향상을 위해 노력중이다.,사실형,긍정,현재,확실
빅오픈에서 연장전 끝에 정상에 올라 6년 넘게 이어지던 우승 가뭄을 해소한 박희영(33)의 상승세가 이어질지도 관심사다.,사실형,긍정,현재,확실
"배출가스 발생하지 않는 전기자동차, 매연 대신 물을 배출하는 수소연료 자동차, 배출가스 1등급 친환경 자동차의 개발에 이미 제작사들은 미래사업으로 시동 건 상태이다.",사실형,긍정,현재,확실
갈라게임즈가 한국에 10억달러(한화 약 1조3000억원)의 투자를 하겠다고 밝히기도 했는데. 맞다.,대화형,긍정,현재,확실
먼저 효율적인 본부와 지부 운영체계 구축을 위해 조직진단과 정비를 추진하고 있다.,사실형,긍정,현재,확실
문제의 원인을 ＇마음＇으로 치부해버리면 아무것도 해결할 수 없다는 말이다.,사실형,부정,현재,확실
감기인지 암인지를 먼저 확인해야 치료를 할 수 있는 것과 똑같다.,추론형,긍정,현재,확실
＇아쿠아리움＇은 전세계에 서식하는 수백 종에 달하는 물고기를 수집하고 성장시키는 게임으로 물고기들의 먹이사슬 관계를 인공지능(AI)으로 구현해 관찰할 수 있는 것이 특징이다.,사실형,긍정,현재,확실
검찰 간부 인사에 경찰 세평이 반영된다는 소문은 지난해 인사 때부터 돌았으나 그 규모와 실체가 확인된 것은 처음이다.,사실형,긍정,현재,확실
"셋째, 여행 당일에는 탑승 시간보다 제법 여유를 두고 공항에 도착해야 한다.",추론형,긍정,현재,확실
이어 그는 우리는 단 하나의 언어만 쓴다고 생각한다.,사실형,긍정,현재,확실
"지난 3월 1일 새벽 6시 김포공항을 이륙하여 2시간 넘게 동해 상공 비행을 마치고 다시 김포공항으로 돌아온 이번 무착륙 비행은 올해로 102주년이 되는 삼일절 맞아 민족의 섬 울릉도 상공에서 동해 일출과 함께 그 뜻을 되새기고자 목적으로 액티비티 여행 플랫폼 클룩이 진행하였으며, 탑승한 항공기는 현재 김포~제주, 사천, 울산 노선을 운항 중이며, 2025년 개항하는 울릉도공항에도 취항이 가능한 하이에어 ATR 72-500이다.",사실형,긍정,현재,확실
이동통신요금 자동납부 시에도 10% 할인 혜택이 주어져 일상생활에서 꼭 필요한 교통과 통신비 부담을 크게 줄여준다.,사실형,긍정,현재,확실
법무부가 경제위기 상황에 능동적으로 대처하기 위해 경제와 직결되는 정책을 경제 부처와 공동 추진한다.,사실형,긍정,현재,확실
새로운 리그 ＇환영＇은 핵액슬래시 컨셉트에 맞게 전투와 보상에 초점을 맞춘 것이 특징이다.,사실형,긍정,현재,확실
그런데 숙녕옹주는 불행히도 스무 살 꽃다운 나이에 천연두로 목숨을 잃는다.,사실형,긍정,현재,확실
인플레이션 공포가 스태그플레이션으로 옮겨 붙으면서 당분간 주식·채권·외환 시장 모두 약세장을 면치 못할 것으로 예상된다.,예측형,긍정,현재,불확실
＇법원의 정치화＇는 정권 핵심 인사들의 재판에서도 찾아볼 수 있다.,추론형,긍정,현재,확실
목욕시킬 때도 개인보호구 착용이 필요하다.,추론형,긍정,현재,확실
저축은행 입장에서는 유동성 규제 등에 대응해 장기적이고 안정적인 자금 운용이 필요한 만큼 일단 정기예금 금리를 올려 예금자들을 오래 잡아둬야 유리한 상황이다.,추론형,긍정,현재,확실
인체에 유용한 미생물 발효 기술로 부작용을 획기적으로 줄일 수 있는 인체 유래 의약물질 등을 개발하는 데 주력하고 있다.,사실형,긍정,현재,확실
사회적기업 통합정보시스템에 등록하거나 참가신청서를 작성해 공동체디자인연구소로 접수하면 된다.,사실형,긍정,현재,확실
보라네트워크는 카카오게임즈의 계열사다.,사실형,긍정,현재,확실
국민 대장주로 불리던 삼성전자가 5만원 선에 머무른 것은 지난 2020년 11월 이후 처음이다.,사실형,긍정,현재,확실
프리미어리그 사무국이 지난해를 마무리하면서 간추린 2010년대(2010∼2019년) EPL 베스트 골 가운데에도 포함돼 이달의 골 수상도 유력한 것으로 평가받는다.,사실형,긍정,현재,확실
＂규제가 안 줄어드는 것은 거기에 이념이 들어가 있기 때문이다.＂,대화형,긍정,현재,확실
이륙의 《청파극담》의 이야기다.,사실형,긍정,현재,확실
이때 방출된 먼지 중 일부가 우주 공간에 남아 조밀한 상태에서 떠돌게 된다.,사실형,긍정,현재,확실
"정교한 조작의 논타깃팅 액션과 언리얼엔진4 기반의 고품질 그래픽, PC MMORPG의 감성을 담은 콘텐츠 구성 등이 강점이다.",사실형,긍정,현재,확실
국세청 감정평가로 추가 세금이 발생하면 가산세는 면제된다.,사실형,긍정,현재,확실
이는 정의당 같은 정당이 피해를 볼 수밖에 없음을 의미한다.,사실형,부정,현재,확실
＇야차＇ 지강인은 임무를 위해서라면 폭력 행사와 협박도 불사한다.,사실형,긍정,현재,확실
"카카오게임즈는 지난 4월 26일 ＇우마무스메＇의 사전예약을 시작하고 사전예약 페이지 및 카카오톡 채널 등을 통해 캐릭터와 세계관, 인게임 화면을 공개하며 게임 알리기에 공을 들이고 있다.",추론형,긍정,현재,확실
"이후 여기서 한 발 더 나아가 스마트 엔터프라이즈 달성을 위한 사전작업의 일환으로 지난해 8월부터 당진제철소에 스마트 팩토리 전담조직을 신설, AI 관련 인재 양성을 위한 전문 교육프로그램을 개발 및 추진하는 등 전문 인재 양성에 힘쓰고 있다.",사실형,긍정,현재,확실
여름은 ＇눈부신 계절＇이다. 하지만 여름철 눈부심을 가볍게만 봐서는 안 된다.,추론형,부정,현재,확실
그런데 요즘 한국에는 눈이 오지 않는다.,사실형,부정,현재,확실
영화는 복잡한 설명을 한 장면으로 간략하게 묘사한다.,사실형,긍정,현재,확실
"특히 트위터 이용자들은 극중 이영국과 박단단 두 주인공들의 상황에 이입해, 매회 방송 후  실시간에 공감하거나 화를 내는 트윗을 올렸다.",사실형,긍정,현재,확실
"이 제품은 육류 위주의 식습관으로 지방질 섭취가 많거나 인스턴트 식품을 자주 섭취하시는 사람, 중성지질과 혈행의 개선이 필요한 사람, 운동 부족으로 혈행 건강이 걱정되는 사람에게 권장된다.",사실형,긍정,현재,확실
"공기놀이의 공기를 닮은 바위 네 개를 받치고 있는 넓적 바위에서는 신선들이 공기 놀이하다 한 개를 절벽 아래로 떨어트리는 바람에 그걸 찾으러 내려간 신선이 돌아오지 않았다는 등, 큰 바위 사이에 끼여 있는 동그란 바위를 보며 우리도 노르웨이급 탐방로로 진화해야 한다는 등, 그리하여 그 둥근 바위 위에서 인증샷도 찍어야 한다는 다소 무모한 이야기도 등장한다.",추론형,긍정,현재,확실
오늘 타기 좋다고 내일도 좋은 것은 아니다.,추론형,부정,현재,확실
동북선 경전철 등 교통 호재도 쏟아진다.,사실형,긍정,현재,확실
하지만 일각에서는 신종 코로나 이슈가 장기적으로 지속되더라도 코스피에 미치는 파급은 제한적일 것이라는 예측도 나온다.,사실형,긍정,현재,불확실
노화 역시 중요한 원인이다.,사실형,긍정,현재,불확실
또한 KT 멤버십의 특징은 고객이 원하는 날에 맞춰 특별한 혜택을 제공한다는 점이다.,사실형,긍정,현재,확실
국세청 연말정산 간소화 서비스가 15일부터 실시된다.,사실형,긍정,현재,확실
요즘은 분위기가 달라지고 있다.,추론형,긍정,현재,확실
일본 정부에서 한국 관광객 급감을 감당하겠다며 내놓은 카드가 중국 관광객 확대다.,사실형,긍정,현재,확실
대다수 코인이 상승 중인 상황에서 많이 오른 코인이 약간의 조정을 받는 모습입니다.,대화형,긍정,현재,확실
연금 당국이 작년 물가 변동률을 반영해 연금수령액을 올려서 주기 때문이다.,추론형,긍정,현재,확실
인심 후하고 사람 좋게 생긴 가게 주인에게도 사연은 있다.,사실형,긍정,현재,확실
네이버의 1분기 산업 거래액은 32조4000억원인 반면 쿠팡의 연간 거래액 추정치는 37조8000억원이다.,사실형,긍정,현재,확실
"이 같은 기대감에 NHN한국사이버결제 주가는 2월 한 달간 26.9% 올랐고, 3월에는 7.8% 하락하며 주춤했지만 최근 다시 반등하는 모양새다.",사실형,긍정,현재,확실
알로퓨리놀(= 상품명 자이로릭정)은 요산생성을 억제한다.,사실형,긍정,현재,확실
올해 공연은 2003년 긴박감 넘치는 전개와 입체감 있는 캐릭터로 호평받은 조광화 연출 작품이다.,사실형,긍정,현재,확실
30·40대 정부 수반이 지구촌을 이끌고 있다.,사실형,긍정,현재,확실
"＂학은 날마다 목욕을 하지 않아도 희고, 까마귀는 날마다 검정 칠을 안해도 검소.＂",대화형,긍정,현재,확실
이에 따라 현재 팬카페는 모든 게시판이 폐쇄된 상태다.,사실형,긍정,현재,확실
"그 외에도 피카츄 꼬리를 형상화한 키링, 몬스터볼을 3D로 재현한 그립톡이 있다.",사실형,긍정,현재,확실
정부세종제2청사와 가깝다.,사실형,긍정,현재,확실
총선 공천과 지역구 획정의 계절인 요즘 불현듯 떠오른 한 가지 질문이 있다.,사실형,긍정,현재,확실
갑작스러운 해체에 SNS와 온라인 커뮤니티를 중심으로 비용을 지불하고 공식 팬클럽에 가입한 일부 팬들의 원성이 높아지고 있다.,사실형,긍정,현재,확실
"어찌 보면 대주주인 예금보험공사나 국민연금, 즉 정부는 손 회장 중심의 리더십보다는 회장-행장 간 견제와 균형의 리더십이 작동되길 바라는 인사일 수 있다.",추론형,긍정,현재,불확실
"몽가타, 잠 못 드는 사람을 위한 서비스몽가타는 ＇피로사회 속에 잠을 못 드는 사람들＇을 대상으로 한 수면 솔루션 ＇바운서 클래식＇을 제공한다.",사실형,긍정,현재,확실
KT의 ＇제니 레드＇와 SK텔레콤의 ＇아우라 블루＇ 등 전용 색상 컬러 마케팅이 이뤄지고 있는 주력 모델이다.,사실형,긍정,현재,확실
"반대로 춥고 어둡다면 바이러스 생존에 도움이 되며, 춥고, 어두운 데다 산소까지 없다면 최적입니다.",대화형,긍정,현재,확실
제주도에 중국인 관광객은 ＇밥줄＇이나 다름없다.,추론형,부정,현재,확실
5G 고객을 대상으로 한 부스트파크 할인은 기존 5개 이용처에서 7개로 제휴처가 확대된다.,사실형,긍정,현재,확실
"기획재정부는 내년 물가 상승률을 3%로 전망했는데, 내년 물가가 5%까지 뛸 수도 있다는 계산이 나온다.",사실형,긍정,현재,불확실
"전염병으로 중국 내수가 위축되고, 소비가 줄어들면 중국 수출 비중이 큰 한국 경제에 타격은 불 보듯 뻔하다는 얘기다.",추론형,긍정,현재,불확실
서울시 요청대로 자치구가 실시계획인가를 시행하면 해당 공원은 최장 7년간 땅 소유주가 개발을 못하게 된다.,사실형,부정,현재,확실
이들은 모두 낙천적이고 태평스럽고 감정적이고 인정이 많고 친절하고 너그럽다.,추론형,긍정,현재,확실
＇드래곤네스트＇로 유명한 아이덴티티게임즈 직원이다.,사실형,긍정,현재,확실
"2022년 말까지 우주지상국을 12개로 확대하고, 자체 위성 보유를 통한 신규 비즈니스를 창출할 계획이다.",사실형,긍정,현재,확실
오르세 미술관은 한 해 평균 300만명 넘는 관람객이 다녀간다.,사실형,긍정,현재,확실
비교적 널리 알려진 골프 게임에는 플레이스테이션4의 ＇모두의 골프VR＇과 닌텐도 wii의 ＇wii 스포츠 골프＇가 있다.,사실형,긍정,현재,확실
X선 방식 혈액조사기는 감마선에 비해 위험도가 낮은 제품으로 관련법상 신고 제품으로 등재돼 있어 시설 및 인력에 대한 투자비가 상대적으로 적다.,사실형,긍정,현재,확실
여기까지는 참가기업이나 참관인들의 몫이다.,사실형,긍정,현재,확실
이렇듯 각 스컬은 각기 기술이 다르고 패시브 스킬과 교체시 발동되는 스킬도 제각각이어서 조합의 재미도 상당하다.,사실형,긍정,현재,확실
스카이댄스와 협업하면서 네트워크를 강화해 글로벌 진출에 더욱 가속도를 내겠다는 전략으로 풀이된다.,사실형,긍정,현재,불확실
건물 자체가 역사이고 그 안에 역사의 흔적과 기록이 보존되어 있다.,사실형,긍정,현재,확실
산삼은 인삼 종류 중 하나다.,사실형,긍정,현재,확실
"KF-21은 차세대 한국형 전투기 개발사업인 KF-X 프로젝트가 낳은 작품으로 연구개발 인력 1,500여 명이 투입되어 개발과 양산까지 8조원이 넘는 예산이 투입되는 건군 이래 최대 규모의 전략무기체계 개발 사업이다.",사실형,긍정,현재,확실
"세계 GDP와 무역량 2위를 차지하고 인공지능, 드론, 안면인식, 빅데이터, 5G 장비 1위 국가라고 자랑하지만 국민 안전과 언론 자유 부문에서 최하위다.",사실형,긍정,현재,확실
"둘째, 인플레이션에 식자재 가격이 급등하는 가운데 가격 인상이 쉽지 않다.",추론형,부정,현재,확실
뉴턴의 사례가 극명하게 말해주듯 우리는 거품 속에서 거품을 볼 수 없다.,사실형,부정,현재,확실
화웨이는 한국이 디지털 혁신과 글로벌 사업을 위해 화웨이와 손잡기를 기대하고 있다고 밝혔다.,사실형,긍정,현재,확실
화웨이는 단순히 기업뿐 아니라 각국 정부와 관계도 강화하고 있다.,사실형,긍정,현재,불확실
"두 단지는 높은 용적률(효성1차: 280%, 효성2차: 269%)로 인해 재건축이 불가능하다.",사실형,부정,현재,확실
"올곧고 강직한 FM 스타일로 살아온 그가 리얼한 첩보 현장에서 뛰고, 구르며 다이내믹한 적응기는 허당기 넘치는 매력을 뿜어낸다.",사실형,긍정,현재,확실
2018년 SK하이닉스 연간 영업이익은 약 20조원이다.,사실형,긍정,현재,확실
풍경은 그대로지만 달라진 것도 있다.,추론형,긍정,현재,확실
익사한 자는 사다리에 태워 거꾸로 놓고 소금으로 코를 막아 가득 채운다.,사실형,긍정,현재,확실
11월 기준 조출생률이 5명대로 떨어진 것은 처음이다.,사실형,긍정,현재,확실
심리불속행이란 원심에 중대한 법령 위반 등 특별한 사유가 없는 경우 본안 심리 없이 상고를 기각하는 제도다.,사실형,긍정,현재,확실
"너무 많이 가지다 보니 갈망도 그리움도 시들해졌고, 덩달아 삶의 의미도 이유도 힘을 잃었다.",추론형,긍정,현재,확실
우리 사회의 불안을 부추기지 않고 역동적 안정성을 확보할 수 있는 정치인을 선택하는 것은 온전히 우리의 몫이다.,추론형,긍정,현재,확실
"데스노트를 통해 정의롭고 새로운 세상을 만들어가기로 한 천재 고등학생 ＇야가미 라이토＇ 역의 홍광호, 고은성을 비롯해, 전 세계의 미제 사건을 해결해 온 베일에 싸인 명탐정 ＇엘(L)＇ 역의 김준수, 김성철, 데스노트의 원래 주인인 사신 ＇류크＇ 역의 강홍석, 서경수 등 독보적인 캐릭터 해석력이 강점인 배우들이 모여 작품의 몰입도를 극대화시킨다.",사실형,긍정,현재,확실
무역장벽을 없애거나 완화하는 취지를 담은 협정으로 ＇국방 분야 자유무역협정(FTA)＇이라고 불린다.,사실형,긍정,현재,확실
불안을 한껏 키우며 변화와 혁신의 싹을 잘라버리는 사회가 있는가 하면 불안을 현명하게 다스리며 창조적 파괴의 역량을 키워가는 사회가 있다.,추론형,긍정,현재,확실
이는 2018년 10월 417만건보다 11.9% 증가한 수치다.,사실형,긍정,현재,확실
한편 최근에는 S20 울트라가 강력한 카메라 성능에 비해 가까운 거리에 있는 사물을 찍을 때 가끔 초점을 잘 맞추지 못한다는 피드백도 나오고 있다.,사실형,긍정,현재,확실
표류 선박 안의 문서는 모두 베껴서 보고해야 한다.,추론형,긍정,현재,확실
"손익분기점은 약 200만 명이고, 현재까지 누적 관객 수는 83만4564명이다.",사실형,긍정,현재,확실
다만 급격한 가계 빚 부담 등을 이유로 한은이 연달아 빅스텝에 나설 가능성은 크지 않다는 반응이 주류다.,사실형,긍정,현재,확실
"연말정산 간소화 서비스에서 제공된 자료가 실제와 다르거나, 조회가 되지 않을 경우는 근로자가 영수증 발급 기관에서 증빙서류를 직접 발급받아 회사에 제출해야 한다.",사실형,긍정,현재,확실
라일락을 제대로 만끽하려면 군락을 이루도록 가꾸는 게 좋다.,추론형,긍정,현재,확실
"가장 좋은 방법은 익상편을 제거하고 자가결막을 채취해 이식하는 것으로, 채취가 용이하지 않으면 양막 이식을 선택하기도 한다.",사실형,긍정,현재,확실
상그레이는 기존 제품보다 용량이 커서 한 번에 조사할 수 있는 혈액제제 수량이 많아 업무 효율이 높다.,사실형,긍정,현재,확실
"꽃의 뒷면에 부드러운 털이 밀집해 있다는 점도 특이한데, 그래서 이름도 털개회나무가 된 것으로 보인다.",추론형,긍정,현재,불확실
"상금은 대상 수상작 1,000만 원, 추천 우수작 각 100만 원이다.",사실형,긍정,현재,확실
MVRV는 현재 코인 가격이 고평가 혹은 저평가 됐었는지를 나타내는 지표로 쓰인다.,사실형,긍정,현재,확실
"또한 세포·동물 실험을 수행할 수 있는 내부 실험실(wet lab)이 갖춰져 있어 인비트로(in vitro·세포 실험)와 인비보(in vivo·동물 실험) 실험 진입 시간이 각각 1주일, 1개월이다.",사실형,긍정,현재,확실
"인류를 위기로 몰아넣을 경솔한 의사 결정을 막자는 것, 그게 벤카타라만 교수가 쓴 책의 결론이다.",사실형,긍정,현재,확실
"＇아에르＇라는 브랜드가 이름을 날린 건 최근이지만, 사실 씨앤투스성진의 필터 업력은 40년 가까이 된다.",사실형,긍정,현재,확실
기업의 모든 일의 중심에는 사람이 있다는 게 그의 철학이다.,사실형,긍정,현재,확실
381개의 부품과 9500여 개의 하드웨어가 체결되는 KF-21 동체는 단 1개의 부품이라도 가공과 조립이 잘못되면 구조적으로 문제가 발생하기 때문에 조립에 심혈을 기울여야 한다.,추론형,긍정,현재,확실
차량이 연이어 빠진 이 갯벌은 인천 옹진군 선재도에서 측도로 넘어가는 길로 선재로95번길이다.,사실형,긍정,현재,확실
회사채 상환 압박에 시달려온 두산중공업은 KDB산업은행과 수출입은행으로부터 1조원을 차입금 형태로 수혈받는다.,사실형,긍정,현재,확실
"숭례문이 보이는 19층의 야외 테라스 194에서 결혼식과 애프터 파티를 즐기고, 이후엔 테라스 194와 연결된 남대문 스위트에서 남산타워를 배경으로 편안하게 허니문을 즐길 수 있다는 것이 최대 장점이다.",추론형,긍정,현재,확실
밥 먹은 뒤 즉시 눕거나 종일 가만히 앉아 있어서는 안 된다.,사실형,부정,현재,확실
정치 위기를 안보 위기로 탈출하기 위한 충동적 군사행동이라는 해석이다.,사실형,긍정,현재,확실
전염병에 걸려 오한과 설사로 고생하다 사망하니 슬프기만 하다.,추론형,긍정,현재,확실
"하나의 문이 닫히면, 새로운 문이 열리는 법이다.",추론형,긍정,현재,확실
서오릉의 시작은 세조의 장남 의경세자의 경릉이다.,사실형,긍정,현재,확실
라이크 커머스 트렌드가 급부상하면서 초래되는 또 다른 혼란은 인플루언서의 정확한 아이덴티티를 설정하기 힘들다는 점이다.,사실형,긍정,현재,확실
모리 데루모토의 풍속은 다른 왜인들과 달리 너그럽고 느려서 우리나라 사람의 기상이 있다고들 한다.,사실형,긍정,현재,확실
다만 그의 추론에서 놓친 건 뭔지 곱씹어볼 필요는 있다.,추론형,긍정,현재,확실
"한경연에 따르면 OECD 국가들 대부분이 직계비속에 대한 상속 시 상속세를 부과하지 않거나(19개국), 세율을 인하(10개국)하는 등 상속세 완화는 국제적 추세다.",사실형,긍정,현재,확실
"사회의 모든 경제 주체가 합법적인 제도 아래서 경쟁하면, ＇보이지 않는 손＇에 의해 경제 질서가 잡히고 부를 축적할 수 있다는 이론이다.",사실형,긍정,현재,확실
이 세트장들은 현재 모두 철거된 상태다.,사실형,긍정,현재,확실
아직도 전국으로 1천만 대 경유차 중 약 18%가량의 노후 경유차는 발암물질을 뿜으며 도로를 달리고 있다.,사실형,긍정,현재,확실
"여섯째, 만나는 사람들과 자신의 비전을 공유한다.",사실형,긍정,현재,확실
JBL의 플립 6는 야외 활동을 위한 무선 스피커다.,사실형,긍정,현재,확실
이는 시진핑 체제의 중국이 이미 극명하게 보여주고 있다.,사실형,긍정,현재,확실
주로 일본에서 수입된 이들 제품은 목걸이 끝에 매달려 있는 고체 상태 이산화염소가 기체로 변하면서 주변 공기를 소독해준다고 홍보한다.,사실형,긍정,현재,확실
"MZ세대에게는 긴 영상보다는 짧지만 재미를 압축한 영상이, 가로형 영상보다 스마트폰 형태의 세로형 영상이 익숙하다.",사실형,긍정,현재,확실
전라도에는 땅의 신령스러운 기운을 타고난 인걸이 적지 않다.,추론형,부정,현재,확실
"건강한 지방이란 불포화 지방으로, 좋은 콜레스테롤인 HDL 콜레스테롤에는 영향을 미치지 않고 나쁜 콜레스테롤인 LDL 콜레스테롤 수치를 떨어뜨린다.",사실형,긍정,현재,확실
우선 최근 소비자들 사이에서 재조명되고 있는 모델은 기본형에 해당하는 S20이다.,사실형,긍정,현재,확실
한평생 ＇늘 부족하구나＇는 마음이 들도록 반만 먹어야 한다.,추론형,긍정,현재,확실
탄력근로제나 특별연장근로 허용 등 주52시간제 보완 조치가 늦어지면서 만반의 준비를 했던 대기업조차 주52시간제 적응에 애를 먹고 있는 것이다.,사실형,긍정,현재,확실
각기 다른 고유의 기술과 지역 및 문화적 배경을 지닌 요원들이 등장해 보다 전략적인 팀 기반 슈팅을 즐길 수 있는 것이 특징이다.,사실형,긍정,현재,확실
중국정부가 모바일 결제가 안착하고 현금을 쓰지 않는 현 상황에서 디지털 화폐를 만드는 이유는 무엇일까.,대화형,긍정,현재,불확실
고려국 사신이 오면 수나라 사람들이 채소 종자를 구하면서 대가를 후하게 쳐줘 이름을 ＇천금채＇라고 했는데 지금의 상치다.,사실형,긍정,현재,확실
경기·영남권 인사 유력설 돌아 이 전 행장 사의 표명 후 차기 행장이 누가 될지 여부도 관심거리다.,사실형,긍정,현재,확실
한쪽에 의해 교묘하게 왜곡된 번역에 판단이 흐려지기 쉽기 때문이다.,추론형,긍정,현재,확실
회사 수익으로만 회사를 운영하는 이른바 ＇부트스트래핑(Bootstrapping)＇으로 성공한 셈이다.,추론형,긍정,현재,불확실
"여행을 좋아하는 사람들의 SNS에는 명재고택이 이미 ＇꽃 맛집＇, ＇사진 맛집＇으로 인증되어 있을 정도다.",사실형,긍정,현재,확실
베오플레이 A9의 특징은 스피커 전면을 감싼 원형 패브릭 커버다.,사실형,긍정,현재,확실
도면이 수십 장에 이를 정도로 복잡한 배선이 수 ㎞ 길이로 얽혀 있다.,사실형,긍정,현재,확실
객관적인 전력에서는 밀리지만 현재 팀 컨디션과 정신력을 살린다면 해볼 만하다는 분위기다.,추론형,긍정,현재,확실
"혼자 걸어도, 또 셋이 걸어도 결국은 홀로 걷게 되는 이 길을 걸으며 처음에는 수많은 상념이 마음을 들었다 놨다 하겠지만, 결국은 언제, 어느 찰나에라도 해탈의 순간을 맛볼 수 있다는 것을 믿기 때문이다.",추론형,긍정,현재,확실
키가 20m까지 자라니 그 커다란 줄기에 꽃이 잔뜩 피면 황홀하기 짝이 없다.,추론형,긍정,현재,확실
"이중 ＇크립토네이도＇, ＇버드토네이도＇, 미르의 전설 IP를 활용한 ＇전기 H5＇는 상반기 출시를 목표로 준비한다.",사실형,긍정,현재,확실
서 대표는 ＂크리에이터 이코노미 분야에서 글로벌 리더십을 가져가는 것이 중장기적 목표＂라면서 ＂임직원 60여 명이 같은 문제 의식을 갖고 집요하게 고민하며 실행하고 있기 때문에 충분히 가능하다고 생각한다＂고 자신감을 보였다.,추론형,긍정,현재,확실
미츠하시를 혼낼 수 있는 유일한 여자 캐릭터 ＇리코＇ 역을 ＇도쿄 트라이브＇의 액션 히로인 세이노 나나가 맡아 스턴트 뺨치는 리얼한 액션을 선보인다.,예측형,긍정,현재,확실
"경기 중 발로 상대 선수의 가슴을 가격해 레드카드와 3경기 출전정지 징계를 받았던 손흥민(28, 토트넘)이 돌아온다.",사실형,긍정,현재,확실
이 때문에 하위 라운드에선 2군 선수들을 기용하기도 한다.,사실형,긍정,현재,불확실
9일 강연은 하나다.,사실형,긍정,현재,확실
"쌍용바위는 석굴 문 역할을 하고 있고 와우암은 편편한 바위인데, 100명이 한꺼번에 밥을 먹을 수 있다 해서 식당암이라고도 불린다.",사실형,긍정,현재,확실
"구축한 데이터를 기반으로 자율주행 셔틀, 배달 로봇, 드론 등을 운용할 수 있다.",사실형,긍정,현재,불확실
"특히 ＇스펙터 X＇, ＇히드라 X＇, ＇토르＇, ＇일영＇과 같은 인기 아이템의 목록에서 이용자가 원하는 항목을 종류별로 자유롭게 선택할 수 있는 것이 특장점이다.",사실형,긍정,현재,확실
"그리고 육류, 생선, 달걀, 두부 등의 단백질은 채소를 곁들여 최대한 영양균형을 맞춰주어야 한다.",추론형,긍정,현재,확실
또 APEC 제주 유치 범도민추진위원회 발족과 100만인 유치 서명운동 등 다양한 유치 활동도 펼친다.,사실형,긍정,현재,확실
