user_prompt,유형,극성,시제,확실성
"비트코인(BTC)이 +9% 올랐으며, 라이트코인(LTC)과 카르다노(ADA)는 25%대 급등을 보였습니다.",대화형,긍정,과거,확실
＂산모나 신생아 치료는?＂,대화형,미정,현재,불확실
우리나라는 퇴직연금의 60%가량이 DB형입니다.,대화형,긍정,현재,확실
송 큐레이터는 지인들과 작품 소유 정리에 실패한 것일까?,대화형,미정,현재,불확실
＂제가 항상 가슴에 새겼던 말은 ＇가장 개인적인 것이 창의적인 것＇이었습니다.＂,대화형,긍정,과거,확실
＂기업의 얘기를 들어달라.＂,대화형,긍정,현재,확실
재택근무가 확산될 것이고 의료 시스템과 원격진료에 대한 논의도 진지하게 시작되겠지요.,대화형,긍정,미래,불확실
＂아리스토텔레스에 따르면 정치란 결국 인간의 덕성 문제인데 말이다.＂,대화형,긍정,현재,확실
그런데 필자만의 편견일까?,대화형,미정,현재,불확실
＂확진된 영아 옷과 침구류는 재사용이 가능한가?＂,대화형,미정,미래,불확실
"시진핑 중국 국가주석이 나서서 2015년 이후 6만8000개 화장실을 리뉴얼했고, 올해 말까지는 6만4000개를 추가로 개조한다고 합니다.",대화형,긍정,현재,확실
세계보건기구(WHO)가 코로나19와 관련한 국제공중보건비상사태를 선포한 1월 30일 이후에도 S&P500은 5% 가까이 올랐습니다.,대화형,긍정,과거,확실
＂백스윙을 하면서 오른 팔꿈치를 ＇ㄴ＇자 모양으로 유지하며 그대로 몸을 회전시키면 된다. 사실 유연성이 필요해 집에서 연습하기에 아주 좋다. 백스윙 모양만 잘 만들었다면 이후 동작은 크게 신경 쓰지 않아도 된다. ＇몸이 먼저 돌고 손은 따라간다＇는 생각만 하면 된다＂고 설명합니다.,대화형,긍정,현재,불확실
신상훈은 몸통 스윙을 장착한 뒤 웨지샷을 잘하는 선수로 거듭났습니다.,대화형,긍정,과거,확실
유독 사망자가 중국에서만 나오는 이유가 뭘까?,대화형,미정,현재,불확실
연동형 비례대표제가 무엇인가요.,대화형,긍정,현재,불확실
로이터통신에 따르면 최근 미국 실리콘밸리에서 열린 TSMC 기술 심포지엄에서 연구개발(R&D) 담당인 미위제 부사장이 이같이 밝혔습니다.,대화형,긍정,과거,확실
다른 동식물엔 해가 되지 않았죠.,대화형,부정,과거,확실
"한국당은 ＂연동형 비례대표제는 직접선거 원칙과 평등선거 원칙에 반하며, 과잉금지 원칙에 위배된다＂고 주장하고 있습니다.",대화형,긍정,현재,확실
서방 학자들이 흔히 범하는 희망적 사고나 확증 편향 오류였을까.,대화형,미정,과거,불확실
그 대신 지방 국립대에는 더 많은 지원에 나서자.,대화형,긍정,미래,확실
지금이라도 정부는 사립대에서 손을 떼고 자율에 맡기자.,대화형,긍정,미래,확실
"코로나19 패닉이 차츰 잡혀가는 듯하면서, 이제 ＇코로나19 이후＇에 대한 얘기가 조금씩 나오기 시작하네요.",대화형,긍정,현재,확실
＂영어 사전에서 ＇freedom＇을 찾으면 열 몇 번째 설명에 ＇공짜＇라는 해석이 나옵니다.＂,대화형,긍정,현재,확실
＂지역구의 이익보다는 국익을 생각하겠다.＂,대화형,긍정,미래,확실
WMO의 추정에 의하면 남극의 빙하가 전부 녹아 없어질 경우 전 세계 해수면은 약 60m 상승한다고 합니다.,대화형,긍정,미래,확실
빙하 속 잠든 신종 바이러스가 깨어났다지난 1월 학술논문 사전공개 사이트인 바이오 아카이브(bioRxiv)에 미·중 공동 연구팀의 흥미로운 연구 결과가 소개됐습니다.,대화형,긍정,과거,확실
"기술로 사람들의 마음을 흔들어 놓았던 시대는 지나가고, 이제 그렇게 말로 뱉어뒀던 기술들을 실제 현실에 적용해야만 하는 시기가 본격적으로 다가오고 있습니다.",대화형,긍정,현재,확실
조국은 그런 것일까.,대화형,긍정,과거,불확실
"HBM3는 1세대(HBM), 2세대(HBM2), 3세대(HBM2E)에 이은 HBM 4세대 제품으로, 초당 819GB(기가바이트)의 데이터를 처리할 수 있습니다.",대화형,긍정,현재,확실
＂아에르 브랜드를 모르는 고객이 아직도 많습니다.＂,대화형,긍정,현재,확실
모두 최종 조사 결과가 음성으로 나왔음에도 일각에서는 믿지 않는 분위기입니다.,대화형,긍정,현재,확실
그리고 향후 10년의 승리는 기술을 마스터한 상태에서 전술적 혁신을 어떻게 구축할 수 있느냐에 달려 있을 겁니다.,대화형,긍정,미래,불확실
제1야당인 자유한국당이 이 제도를 반대하는 이유는 무엇인가요.,대화형,긍정,현재,불확실
유례없는 위기에 1등 기업도 죽어나가고 재테크도 일확천금은커녕 생존을 걱정해야 하는 지경입니다.,대화형,긍정,현재,확실
＂한국 내 투자는 어느 정도 진행됐는지?＂.,대화형,긍정,과거,확실
＂경부고속도로는 우리나라 국민의 스승이에요.＂,대화형,긍정,현재,확실
"＂백의의 천사이기 전에, 저희도 사람입니다.＂",대화형,긍정,현재,확실
거의 11년 전으로 돌아간 셈입니다.,대화형,긍정,현재,확실
티샷 이득 타수는 0.53으로 23위에 올라 있고 100야드 이내에서 아이언샷으로도 0.518타의 이득을 봐 28위에 오를 정도로 날카롭습니다.,대화형,긍정,현재,확실
노력의 결과는 달콤했습니다.,대화형,긍정,과거,확실
"＂실례인 줄 알면서도, 단지 나만을 위해 살고 있다.＂",대화형,긍정,현재,확실
＂아저씨! 차 빼시라고요!＂,대화형,긍정,현재,확실
＂저는 한국시간으로 생일이었는데 배우로서 최고의 생일이 아니었나 생각됩니다.(조여정)＂,대화형,긍정,현재,확실
평소 사용하던 얇은 그립보다 조금 두꺼운 그립으로 바꿨죠.,대화형,긍정,과거,확실
당장 주요 대학은 2021학년도 입시부터 학생부 허위 기재를 확인해 ＇불합격 처리 몇 명＇을 발표하자.,대화형,긍정,현재,확실
암호화폐 투자에 있어 궁금하신 내용은 매주 수요일 오후 7시 디스트리트 유튜브 채널에서 진행하는 ＇코인상담소＇에서 라이브로 질문 주시기 바랍니다.,대화형,긍정,현재,확실
＂향후 국내 보급 계획은?＂,대화형,미정,현재,불확실
단기 조정은 있을 수 있지만 지난해 11월 이후와 같은 하락장이 나올 가능성은 많지 않습니다.,대화형,부정,현재,불확실
추가로 1명이 99% 지분을 가진 프로젝트는 1곳이 있었습니다.,대화형,긍정,과거,확실
게다가 이 바이러스는 아메바만 감염시켰죠.,대화형,긍정,과거,확실
7월 12일부터 ＇디폴트 옵션＇이 도입되는 덕분이죠.,대화형,긍정,현재,확실
왜 초기 대응에 실패했나.,대화형,긍정,과거,불확실
씨앤투스성진은 어떻게 이 같은 성공을 거둘 수 있었을까.,대화형,긍정,과거,확실
거리를 어떻게 조절하는지도 궁금합니다.,대화형,긍정,현재,확실
세계기상기구(WMO)에 따르면 남극은 현재 온난화가 가장 빠르게 진행되는 지역 중 하나입니다.,대화형,긍정,현재,확실
＂하지만 지난해 대전 집값이 급등하면서 세종시도 영향을 받기 시작했습니다.＂,대화형,긍정,과거,확실
"진도 믹스를 키우는 지인이 산책 때면 꼭 개한테 알록달록한 스카프를 둘러 주는데, 이웃들에게 조금이라도 더 친근하게 어필하기 위해서란다.",대화형,긍정,현재,확실
그러면 그중에서 가장 효험이 좋았던 온천은 어디일까.,대화형,미정,과거,불확실
2015년 연구팀은 1만5000년 전 형성된 티베트 고원(칭장고원)의 굴리야 빙하에 깊이 50m짜리 구멍을 뚫어 얼음 샘플을 채취했습니다.,대화형,긍정,과거,확실
"물론, 거래량이 받쳐주는 메이저 알트코인은 최소 1회 이상 급등할 가능성이 높습니다.",대화형,긍정,현재,불확실
임성재는 ＂퍼트를 할 때 가장 중요하게 생각하는 것은 임팩트 구간＂이라며 ＂퍼터 정중앙에 맞히면서 공을 잘 굴리기 위해서는 임팩트 이후 가속이 멈춰야 한다＂고 말합니다.,대화형,긍정,현재,확실
역학조사 결과 75년 전 동토층에 매장한 사람과 동물의 사체에서 나온 탄저균이 그 원인이었습니다.,대화형,긍정,과거,확실
특히 대구 소년의 경우 단순히 한 개인의 운이 나빴던 것으로 치부하기에는 시사하는 바가 너무 큽니다.,대화형,긍정,현재,확실
5월 마지막주 반도체 주가가 부진했습니다.,대화형,긍정,과거,확실
그들을 어떻게 알아보고 걸러낼까.,대화형,긍정,미래,불확실
＂전혀 상상할 수 없던 모습들도 캐릭터에 100% 이상 빙의해 연기를 하더라.＂,대화형,긍정,과거,확실
싱가포르는 1개 주식당 1싱가포르달러로 통용되기 때문에 우리는 합리적인 결론을 다음과 같이 추론할 수 있습니다.,대화형,긍정,현재,확실
"소니의 전기차, 현대차의 전기헬리콥터, 도요타의 스마트시티, 삼성이 만든 가정용 로봇 등 국내외 언론들이 ＇CES 2020에서 눈여겨볼 아이템＇이라고 선정한 것들도 어디선가 한 번쯤 들어봤던 이야기들이었습니다.",대화형,긍정,과거,확실
"다른 것은 투자처죠, 401K의 상당 금액은 장기 투자 시장으로 들어갑니다.",대화형,긍정,현재,확실
＂본업인 연기를 잘하면 해결될 일이니까(웃음).＂,대화형,긍정,미래,확실
이소영은 장타를 치면서도 정교합니다.,대화형,긍정,현재,확실
이들로 굳세고 사나운 적을 막으려고 했으니 어찌 한심하지 않다고 할 것인가.,대화형,긍정,현재,확실
＂확진된 산모와 신생아가 같은 방에서 지내도 되나?＂,대화형,미정,미래,불확실
"토큰 2세대, 3세대를 주장하며 다양한 형태로 발전했어도 우리는 여전히 ＇블록체인＇ 하면 ＇탈중앙화＇를 떠올립니다.",대화형,긍정,현재,확실
＂그렇게 하나씩 썩어 들어가는 겁니다.＂,대화형,긍정,미래,확실
EUV는 반도체 생산 공정 중 ＇포토공정＇에서 핵심 역할을 합니다.,대화형,긍정,현재,확실
아버지가 마지막으로 만드신 막걸리 ＇우곡주＇를 제게 주셨습니다.,대화형,긍정,과거,확실
＂세상은 선과 악으로 나뉘지.＂,대화형,긍정,현재,확실
그리고 현재 비트코인 시가총액은 200조원이 넘습니다.,대화형,긍정,현재,확실
"스테이블코인이 하락 TOP 10에 대거 이름을 올리는 등, 지난 한 주도 대부분 코인이 오름세를 보였습니다.",대화형,긍정,과거,확실
2015년 12월의 ＇제로금리＇ 수준으로 돌아간 겁니다.,대화형,긍정,현재,확실
삼성이 이미 반도체를 포함해 450조원 규모의 투자 계획을 발표한 만큼 EUV 장비도 적극적으로 구매할 것으로 보이기 때문입니다.,대화형,긍정,미래,불확실
까마득 잊고 살았던 걸까.,대화형,미정,과거,불확실
ASML은 반도체 생산에 있어 없어서는 안 될 필수 장비 ＇극자외선(EUV) 노광장비＇를 독점 생산하는 기업입니다.,대화형,긍정,현재,확실
"첫째, 참가한 대다수 기업이 ＇인공지능＇ 합창을 하고 있는 사이, 진짜 인공지능을 잘할 수 있도록 도와주는 인텔 AMD 퀄컴 구글 마이크로소프트 등의 회사들은 기술 전시보다 CES에 참가한 수많은 B2C 전시 기업들을 상대로 개별 마케팅을 하고 있었습니다.",대화형,긍정,과거,확실
한국 추상화 선구자인 김환기의 푸른 점화 ＇우주(Universe) 05-IV-71 #200＇은 지금 어디에 있을까?,대화형,긍정,현재,불확실
＂대규모 신도시가 조성되면 온통 토지 보상에 관심이 쏠립니다.＂,대화형,긍정,현재,불확실
＂그러니까 자유는 공짜인 거죠.＂,대화형,긍정,현재,확실
"그는 KPGA 선수권대회에서 첫 우승을 차지하며 코리안투어 5년 출전권, 미국프로골프(PGA) 투어 더CJ컵 출전권을 받았습니다.",대화형,긍정,과거,확실
＇디폴트 옵션＇의 필요성을 주장해온 쪽이 항상 사례로 들어온 것이 ＇401K＇로 불리는 미국 퇴직연금입니다.,대화형,긍정,현재,확실
PC나 스마트폰이 버벅일 때 어떻게 하는가?,대화형,미정,미래,불확실
하지만 할 말은 해야겠습니다.,대화형,긍정,현재,확실
＂하지만 현행법상 세입자는 이주대책 대상자에서 제외돼 있습니다.＂,대화형,긍정,현재,확실
＂저는 곧 깨어나서 이 모든 것이 꿈이라는 걸 알게 되겠죠.＂,대화형,긍정,미래,불확실
"미국의 ＇뭐가 됐든 무조건 다 지원하겠다＇는 번개 같은 결정에 ＇화들짝＇ 놀라 부랴부랴 추진한 모양새라 다소 아쉽지만, 그래도 반가운 소식입니다.",대화형,긍정,현재,확실
"실제로 게임,앱 분석업체에 따르면 지난 2월 전 세계 모바일게임 다운로드 건수는 40억건에 달했습니다.",대화형,긍정,과거,확실
온난화로 인해 오랜 시간 빙하·동토 속에서 잠들었던 고대 미생물과 바이러스들이 부활할 수 있기 때문입니다.,대화형,긍정,미래,확실
시가총액 상위 코인들은 주간 큰 상승을 보였습니다.,대화형,긍정,과거,확실
EUV는 대당 가격이 1억2000만~1억5000만달러(약 1545억~1931억원) 수준으로 상당히 비쌉니다.,대화형,긍정,현재,확실
"투자자들은 프로젝트 경영에 입김을 불어넣기 어려운 구조인 코인을 갖고 있으며, 실질적인 권리 이양은 요원해 보입니다.",대화형,긍정,현재,확실
"＂네트워크를 업그레이드할 때마다, 새 시즌이 될 때마다 고객에게도 또 다른 서비스를 드려야 하지 않을까요?＂",대화형,미정,미래,불확실
＂장벽은 이미 부서지고 있었거든요.＂,대화형,긍정,과거,확실
＂세종시는 정부 규제의 시작이라고 할 수 있는 2017년 8·2 대책 최대 피해 지역입니다.＂,대화형,긍정,현재,확실
코로나19 때문에 세계 경제가 나빠질 것으로 예상되지만 미국 주식만 예외이니 신기할 따름입니다.,대화형,긍정,현재,확실
그러나 CES 2020에는 주목해 볼 점들이 있었습니다.,대화형,긍정,과거,확실
아! 어찌 부인의 필치라고 소홀히 다뤄져서야 되겠는가.,대화형,부정,현재,불확실
＂치료제가 없는데 입원하면 어떤 치료를 받나?＂,대화형,긍정,현재,불확실
＂확진 임신부가 태아나 신생아에게 코로나를 전염시킬 수 있나?＂,대화형,미정,미래,불확실
"＂우리는 선하고 옳고, 상대는 틀렸고 악해.＂",대화형,긍정,현재,확실
"＇코로나19가 잡혀가고 있나＇ 희망의 빛이 보일 무렵, ＇대구 17세 소년 사망＇ 뉴스가 나오면서 국민이 다시 패닉에 빠졌습니다.",대화형,긍정,과거,확실
ASML이 독점 생산하는 이 장비가 없으면 반도체 기업들은 미세 공정을 시작할 수조차 없습니다.,대화형,긍정,미래,확실
코로나19 등으로 인해 미국 경제가 나빠지면 연준이 금리를 내릴 거라는 예상입니다.,대화형,긍정,미래,불확실
"아버지가 가르쳐주신 기술들과 사업관, 가치관이 있었기에 여기까지 버티고 왔어요.",대화형,긍정,과거,확실
관련본지는 2월 6일자 위 제목의 칼럼에서 김경율 회계사가 조국 펀드의 불법성을 주장했다는 이유로 참여연대의 비판을 받더니 결국 참여연대를 등지고 나왔다고 보도했습니다.,대화형,긍정,과거,확실
하지만 탈중앙화 철학과는 다른 현실을 마주했습니다.,대화형,긍정,과거,확실
아니면 혹시 세무조사가 두려워 구입 사실을 숨기는 것일까?,대화형,긍정,현재,불확실
그렇다면 국회의원은 지역구의 민원 창구라는 말일까?,대화형,미정,현재,불확실
당시 상황을 보자.,대화형,긍정,현재,확실
6월쯤인가 SNS를 핫하게 달궜던 ＇황금 화장실＇ 말입니다.,대화형,긍정,현재,확실
그런데 책 제목이 왜 그럴까?,대화형,긍정,현재,불확실
사정이 이렇다 보니 최근 10년간 퇴직연금 수익률이 연 3%를 넘어선 적이 거의 없습니다.,대화형,부정,과거,확실
학교보건법 시행령에는 학교 출입문부터 50ｍ 구간은 절대정화구역으로 저감장치도 달지 않은 배출가스 5등급 자동차들이 매연을 내뿜고 있는 셈입니다.,대화형,긍정,현재,확실
그렇다면 조선군은 형편없는 겁쟁이였을까?,대화형,미정,과거,불확실
예를 들어 건폐율이 20%라면 대지의 20%만 건물이라는 이야기죠.,대화형,긍정,현재,불확실
"이더리움클래식 외에도 아이콘(ICX), 아이오타(IOTA), 카르다노(ADA)와 같은 상대적으로 약세를 보였던 메이저 알트코인이 강세를 보인 한 주였습니다.",대화형,긍정,과거,확실
"또 빙하나 동토가 녹은 물이 토양을 오염시키거나, 강과 호수 등 식수원에 유입될 가능성도 있습니다.",대화형,미정,미래,불확실
"이미 세계 최고 시가총액을 자랑하는 공룡들이 마치 갓 시장에 진입한 스타트업처럼 매년 20~30%씩 매출이 증가하고 있고, 게다가 경제적 위기를 맞아 멸종하지 않으려고 현금도 최대 한도로 끌어올려 둔 모습인 겁니다.",대화형,긍정,현재,확실
＇코로나19 바이러스를 통해 보지 않았는가.＇,대화형,긍정,과거,확실
아버지의 유작이죠.,대화형,긍정,현재,확실
＂이번 기회에 이 부분을 바로잡았으면 좋겠습니다.＂,대화형,긍정,현재,확실
＇아 마침내 내 평생 소원이 이뤄지는구나.＇,대화형,긍정,현재,확실
＂산소통도 셰르파도 포기한 채 나만의 힘으로 오른다는 뜻입니다.＂,대화형,긍정,현재,확실
그 주인공은 바로 ASML입니다.,대화형,긍정,현재,확실
다산 정약용 선생은 이미 200년도 훨씬 전에 ＇재난 구제에 가장 중요한 것은 타이밍＇임을 설파했는데 말이죠.,대화형,긍정,과거,확실
＂그 욕망이 윤리와 법률에 눈감게 했다.＂,대화형,긍정,과거,확실
"비트코인은 1,000만원 부근까지 하락하거나 1,100만원을 돌파할 때 신규 매수해 보시기 바랍니다.",대화형,긍정,현재,확실
"하지만, 뇌가소성(neuro-plasticity)의 효과일까.",대화형,미정,미래,불확실
"만족도 1000% 울산바위 등산을 마치고 내려오는 하산길에 언제 다시 이곳을 오를 수 있을까, 라는 상투적 생각도 들었지만, 자꾸 뒤돌아 보게 하는 힘은 과연 무엇일까?",대화형,긍정,현재,불확실
스스로 높이 목을 맨 자는 한 사람이 발로 그 양 어깨를 밟고 손으로 그 정수리 머리카락을 움켜잡아 혈관을 팽창시키고 맥박이 급하게 하라.,대화형,긍정,현재,확실
한국의 P2E 게임 규제에 대해서는 어떻게 보는지?,대화형,긍정,현재,확실
＂언론은 적이야. 한잔 사면서 잘해주는 척해.＂,대화형,긍정,현재,확실
"지난해 10월과 11월에도 강한 매물 구간으로 작용했던 자리이기에 1,000만원대까지 조정이 나올 수도 있습니다.",대화형,긍정,미래,불확실
"＇자유한국당은 뭐하나, 이런 사람 영입 안 하고.＇",대화형,긍정,현재,불확실
그런데 이렇게 맛 좋은 우곡주를 제가 잘 팔지 못했어요.,대화형,부정,과거,확실
늘 ＇투기꾼 탓＇과 ＇전 정부 탓＇을 하다 보니 그 변명이 자기확증편향에 빠져들어 과잉 유동성 축소나 주택공급 확대 등 시장에 필요한 정책은 소홀한 것이 아닐까?,대화형,긍정,현재,불확실
"＂건강할 때, 증상을 느끼지 못하는 질병을 조기에 발견하기 위해 건강검진을 꼭 받아야 합니다.＂",대화형,긍정,미래,확실
하지만 이들이 괜히 달인이겠는가.,대화형,긍정,현재,확실
"＂팀을 바꿀 수 있을지는 모르겠지만, 우리는 우리 일을 하는 거죠.＂",대화형,긍정,현재,확실
특히 이 부회장이 지난해 구속돼 있는 동안 미국 인텔과 대만 TSMC는 공격적으로 EUV 장비 확보에 나선 것으로 알려졌기 때문입니다.,대화형,긍정,과거,불확실
이번 사태로 스포트라이트를 받은 의료장비나 바이오 기업은 새로운 기회를 얻을 것 같습니다.,대화형,긍정,미래,불확실
그 경험을 ＇재조건화＇(reconditioning)하면 공포증이 해결된다고 주장한 사람이니까.,대화형,긍정,과거,확실
＂＇기생충＇이라는 영화는 봉준호 20년 리얼리즘의 완성에 와 있는 작품이죠.＂,대화형,긍정,현재,확실
"과학자들은 사망한 소년이 유목민이라는 점을 고려했을 때 따뜻한 날씨에 동토층이 녹으며 사체가 드러났고, 이 사체와 밀접 접촉한 순록들이 탄저균을 사람에게 옮겼을 것이라고 추정했죠.",대화형,긍정,과거,확실
분석 결과 샘플 속에는 여러 종의 바이러스가 들어 있었죠.,대화형,긍정,과거,확실
지난 하루동안 알트코인이 비트코인 대비 상대적으로 강세를 보였다는 것을 의미합니다.,대화형,긍정,현재,확실
국립대 학생에게 이전보다 더 많은 장학금을 지급하고 지방 혁신도시 내 위치한 공기업에 지방 국립대 졸업생 의무 채용 규모를 늘려주자.,대화형,긍정,미래,확실
동토층· 빙하·심해 퇴적층 등이 바이러스 같은 미생물이 오랜 기간 생존하기엔 적합하다고 할 수 있습니다.,대화형,긍정,현재,확실
＂환자 입장에서 편의성이나 안전성 등은 어떤가?＂,대화형,미정,현재,불확실
＂아마추어 골퍼들이 클럽을 놓지 못하고 붙잡기 때문에 정확한 임팩트가 나오지 않는다. 임팩트 때 양손을 쭉 펴주면 아마추어 골퍼들이 고민하는 모든 것이 해결될 것＂이라고 알려주네요.,대화형,긍정,현재,확실
운영 권한을 얻지는 못했지만 실제 자금줄을 보탠 일반 투자자들은 얼마나 정확하고 투명한 정보를 얻고 있는 것일까요.,대화형,긍정,현재,불확실
"그 결과 ＇별들의 전쟁＇에서 페덱스컵 랭킹 1위, 상금 랭킹 2위라는 놀라운 성적을 기록 중입니다.",대화형,긍정,현재,확실
＂모유 수유로 영아에게 코로나가 전염될 위험은?＂,대화형,미정,미래,불확실
