user_prompt,유형,극성,시제,확실성
이 페이스를 사용했다는 증거는 없지만 지난해 대대적으로 홍보한 기술을 빠뜨리지는 않았을 것이라는 이유에서다.,추론형,긍정,현재,불확실
실제로 정 구청장은 지난 두 번의 임기 동안 도시계획에서 눈에 띄는 성과로 주민들로부터 긍정적인 평가를 받았다.,추론형,긍정,과거,확실
산모가 격리 해제되기전까지 신생아와의 접촉은 피해야 한다.,추론형,긍정,미래,확실
중국 정부의 대규모 경기 부양책에 대한 기대감도 증시에 긍정적으로 작용하고 있다.,추론형,긍정,현재,확실
그는 ＂푸드테크산업 발전을 위해서는 지금까지 아무도 하지 않았던 것을 시도할 수 있는 창발(創發)이 중요하다＂며 ＂테슬라를 창업한 일론 머스크와 같은 창발인이 푸드테크 분야에서 많이 나와야 한다＂고 강조했다.,추론형,긍정,과거,확실
가상화폐 시장 전체 시황에 빨간불이 켜진 것도 스테이블 코인의 안정성에 우려를 더한다.,추론형,긍정,현재,확실
덕분에 나는 이 나이가 되도록 하루살이다.,추론형,긍정,현재,확실
"GVC에 의존하는 한국기업에 제2, 제3의 와이어링 하니스는 얼마든지 나올 수 있다.",추론형,긍정,미래,불확실
두 기업 중 한쪽의 8개 사업 부문을 매각해야 나머지 부분에서 합병이 진행될 수 있다는 것이다.,추론형,긍정,미래,불확실
각 교실의 규칙이 다를뿐더러 사탕을 주고받은 기록을 각 교실 칠판에 따로 기록해야 하기 때문이다.,추론형,긍정,현재,확실
알고리즘은 인종이라는 변수를 학습 데이터로 사용하지 않기 때문이다.,추론형,긍정,현재,확실
최대 8인의 전투부대를 구성해 지옥성물함 공격대 우두머리에 도전할 수 있으며 150명으로 구성된 클랜을 통해 대규모 PvP 콘텐츠인 ＇투쟁의 굴레＇를 즐길수도 있다.,추론형,미정,미래,불확실
충족된 것 같지만 허전하다.,추론형,긍정,현재,확실
A4 용지 71장 분량의 청와대 울산시장 선거 개입 의혹 사건 공소장을 읽고 나자 이 책 제목의 의미가 무슨 깨우침처럼 자명하게 다가왔다.,추론형,긍정,과거,확실
나도 중산층에 진입할 수 있다는 기대를 갖거나 중산층이라는 소속감을 느끼게 하는 일이다.,추론형,긍정,현재,확실
"코로나19, 그 끝을 알 수 없어서 무섭다.",추론형,긍정,현재,확실
이집은 고려 말 과거에 급제해 정3품 판전교시사까지 올랐으나 고려에 대한 충절을 지키기 위해 광주(강동구 둔촌동)에 은둔했다.,추론형,긍정,과거,확실
"맘껏 상상하고 모험을 즐겨야 할 젊은이들이 공무원 시험에 목을 매고, 과감하게 미래 성장 투자의 리스크를 안아야 할 자본가들이 부동산 투자에 몰리는 것은 지나친 안전 희구 성향을 보여준다.",추론형,긍정,현재,확실
"가령 디아블로3는 1만6000원을 주고 구입하며, 이후에 나온 확장팩 ＇영혼을 거두는 자＇를 1만9000원에 구입해야 신규 직업 ＇성전사＇와 던전 ＇네팔렘의 차원 균열＇을 즐길 수 있었다.",추론형,긍정,과거,불확실
더 큰 문제는 게임에 대한 부정적인 인식이 더욱 확산될 수 있다는 점이다.,추론형,긍정,미래,확실
"2~3년 안에 디스플레이 업계가 경제 성장에 보다 많이 기여하고, 세계 시장에서 중국을 멀찌감치 따돌리는 모습을 보고 싶다.",추론형,긍정,현재,확실
비전은 미래의 나를 떠올리면서 현재의 나에 집중하게 만드는 열쇠가 된다.,추론형,긍정,현재,확실
국내 물가가 지난해 10월 3%대(3.2%)를 돌파하면서 고공행진을 시작했다는 점에 비춰보면 오는 9월까지 5%대 고물가 상황이 이어질 가능성이 크다.,추론형,긍정,미래,불확실
배우들의 연기는 리얼리티에 충실해 관객의 공감을 불러일으킨다.,추론형,긍정,현재,확실
아직도 많은 팬들이 이들의 재결합을 기대하고 있다.,추론형,긍정,현재,확실
"한국 정부가 코로나19 사태를 빨리 ＇종식＇시킬 대응책을 갖고 있는지, 중국인 입국금지와 같은 강경책을 일찍 택했어야 하는 건 아닌지 조바심이 든다.",추론형,긍정,현재,확실
혁신과 독점의 딜레마를 풀 솔로몬의 지혜가 절실하다.,추론형,긍정,현재,확실
반응은 폭발적이었다.,추론형,긍정,과거,확실
약을 오래 사용한 사람들 중에는 자신이 가지고 있는 자연 치유력을 완전히 상실하여 약을 끊을 수 없는 사람들이 얼마나 많은지 모른다.,추론형,긍정,현재,불확실
아산의 봄에는 꽃이 빠지지 않는다.,추론형,긍정,현재,확실
"리더가 되고자 하는 사람에게 명상(meditation)은 외부로 뻗어있는 의식을 내면으로 향하게 하며, 스스로에 대한 성찰과 영감을 얻을 수 있는 최선의 선택이 될 수 있다.",추론형,긍정,미래,확실
"＂높은 곳에서 떨어진다는 건, 높을수록 더 깊은 나락으로 떨어진다는 것과 같다.＂",추론형,긍정,현재,확실
다만 지방 사립대나 전문대에 대한 접근 방식은 약간 다르다.,추론형,긍정,현재,확실
지난해 설비투자액이 180조4000억원이었다는 데 비춰보면 21조5000억원의 투자 증가 효과가 나올 것으로 분석된다.,추론형,긍정,현재,확실
반발을 누그러뜨리기 위해 미래통합당은 비례대표 순번을 조정한 이유에 대한 합리적인 답변을 내놔야 한다.,추론형,긍정,현재,확실
특히 역사가 54년에 불과한 한국 뮤지컬에서 ＇10년＇이 가지는 길이감은 더욱 크다.,추론형,긍정,현재,확실
"누군가는 자신의 꿈을 위하여, 누군가는 마지못해서, 또 누군가는 어른들의 욕심으로 가장 찬란한 시절을 가장 잔인하게 보내고 있는 네 명의 천재들이다.",추론형,긍정,현재,확실
대치 끝에 극적으로 협상이 타결되면서 긴장했던 유통업계도 한숨 돌리는 분위기다.,추론형,긍정,현재,확실
근거 없는 비난은 척박한 환경에서 최선을 다한 이들을 위축시킬 뿐이다.,추론형,긍정,현재,확실
솔레이마니를 죽이기 바로 직전 마크 에스퍼 미 국방장관이 북한에 ＂오늘 밤이라도 싸울 준비가 돼 있다＂고 한 말은 빈말이 아닌 것이다.,추론형,부정,현재,확실
특히 문제는 은퇴자나 장년층이 자영업을 시작하는 경우다.,추론형,긍정,현재,확실
중국은 G2 국가로서 인류의 건강과 행복에 대해 책임감을 느껴야 한다.,추론형,긍정,현재,확실
지난해 숨 가쁘게 이어진 KB금융의 글로벌 M&A 건을 지주 차원에서 조율한 공로를 높게 평가받은 것이다.,추론형,긍정,과거,불확실
참으로 시대착오적인 드라마가 대성공을 했다.,추론형,긍정,과거,확실
경제활동 위축으로 중국 내수가 크게 줄어든 상황에서 대미 수입 수요도 영향을 받을 수밖에 없다.,추론형,긍정,현재,확실
주목할 대목은 내년 이후다.,추론형,긍정,현재,확실
한국의 수많은 사랑영화 속에서 이 작품이 특별히 기억되는 이유는 남성성의 새로운 발견에 있다.,추론형,긍정,현재,확실
하지만 이를 완전한 골프 시뮬레이터라고 말하기에는 조금 부족하다.,추론형,긍정,현재,불확실
복잡한 상황을 간단하게 묘사할 사건이 필요하다.,추론형,긍정,현재,확실
토트넘은 이날 무승부로 체력적인 부담이 가중됐다.,추론형,긍정,과거,확실
인간의 탐욕이 이빨을 드러낸 것은 최소한의 방어 무기인 마스크 앞에서였다.,추론형,긍정,과거,확실
어쨌든 소비자 편익을 높이고 신규 일자리를 창출하는 것이 궁극적인 정책 목표가 돼야 한다.,추론형,긍정,현재,확실
또 NDC의 대표 부대행사인 ＇NDC 아트 전시회＇를 메타버스 공간으로 재현해 호응을 얻었다.,추론형,긍정,과거,불확실
"올해 결과에서 특히 우려되는 점은 기업 효율성 분야 5개 부문 중 생산성, 노동시장, 경영활동 등 4개 부문의 지표가 모두 악화됐다는 점이다.",추론형,긍정,과거,확실
노동비용 상승과 규제로 인한 신산업 진출 봉쇄가 결정적 원인이다.,추론형,긍정,현재,확실
＇디아블로 이모탈＇은 PC 버전도 지원해 이용자들의 편의성을 높였다.,추론형,긍정,과거,확실
이에 따른 절차로 손 회장은 우리금융의 3월 주주총회에서 연임될 예정이지만 DLF 사태 중징계 결정으로 불확실성이 커졌다.,추론형,긍정,과거,확실
부자들에 비해 가난한 사람들은 매우 낮은 자산 수익률에 그친다.,추론형,긍정,현재,확실
입장료 8000원을 내면 관람 후에 리아프가든센터에서 다육식물이나 꽃 등과 교환해주기 때문에 공짜로 구경한 기분으로 식물원을 나설 수 있다.,추론형,긍정,미래,확실
인천시는 ＂인천은 국제공항과 국제복합지구 시설을 갖고 있는 만큼 국제회의를 개최하기에 최적의 입지＂라며 유치 자신감을 내비치고 있다.,추론형,긍정,현재,확실
"씨엘의 곡과, 박봄, 산다라의 노래는 발표 직후 빌보드 월드 디지털 세일즈 송 차트 20위권에 모두 안착하며 ＇투애니원＇의 저력을 증명했다.",추론형,긍정,과거,확실
더욱이 200여 만명의 농민을 대표하는 자리다.,추론형,긍정,현재,확실
"산업부와 환경부는 서로 책임을 떠넘기면서, 저감장치도 달지 않은 자동차용 2,000cc와 2,700cc 엔진들이 전국 각지의 학교와 공공건물 옥상에서 건강과 환경을 위협하는 초미세먼지를 내뿜고 있는 셈이다.",추론형,긍정,현재,확실
"개인적으로 대로변에서 이팝나무를 본 적은 없지만, 한강 둔치, 강남구 일부 도로변에서는 이팝나무 집단을 만날 수 있다.",추론형,긍정,현재,확실
부부 중 연장자를 기준으로 만 55세가 넘는 경우 주택연금에 가입할 수 있다.,추론형,긍정,미래,불확실
"동시에 그는 우리나라 정부와 항공사, 여행사, 해외 공항 당국 등을 수시로 접촉하며 국제선 재개를 위해 뛰었다.",추론형,긍정,과거,확실
영국의 거장 켄 로치 감독은 언제나 노동자의 편에서 시스템의 문제를 지적하는 영화를 만들어왔고 83세 백발의 할아버지가 된 지금도 예의 날카로운 시선은 조금도 낡지 않았다.,추론형,부정,현재,확실
중산층이 저소득층으로 추락하는 이유 역시 일자리를 잃기 때문이다.,추론형,긍정,현재,확실
이른바 ＇블루이코노미＇를 실현하겠다는 구상의 일환이다.,추론형,긍정,현재,확실
＂자신의 시선을 가지고 있으면 새로움은 자연스럽게 나오게 돼 있다.＂,추론형,긍정,미래,확실
"연결되기보다 단절과 고립을 선택하고, 직접적 접촉이 아닌 스크린으로 만나는 환경을 만들 수 있을 것이다.",추론형,긍정,미래,불확실
"뉴트와 테세우스가 우스꽝스러운 댄스로 지하 감옥을 벗어나는 장면, 암살 시도가 일어난 연회장에서 뉴트 일행이 도망치는 장면도 큰 재미를 주는 장면, 특히 커피와 그릇이 테이블 사이를 날아다니며 자동으로 서빙되고, 위험에서 벗어나기 위해 랠리 교수가 폭풍우를 일으키며 책을 통해 도망치는 사물 마법 신은 시선을 붙든다.",추론형,긍정,현재,확실
"그리고 설악, 정확하게는 외설악이 시작되고 그 지점 언저리에 울산바위가 있으니 울산에서 올라온 바위가족이라는 전설의 스토리는 구성이 완료되었다 할 수 있다.",추론형,긍정,현재,확실
이는 심하면 사망에 이를 수도 있다.,추론형,긍정,미래,불확실
물론 이들 중에서 올림픽 금메달을 따는 골프 영웅이 탄생할지도 궁금할 것이다.,추론형,긍정,현재,확실
한국 수출의 가장 큰 악재 중 하나였던 미중 무역분쟁이 1단계 합의에 돌입해 15일 서명을 앞두고 있는 데다가 미국·중국·독일의 제조업 지수가 일제히 상승하며 세계 경기가 회복할 것으로 보이기 때문이다.,추론형,긍정,미래,확실
반전에 반전을 거듭하는 ＇기생충＇이 환영을 받은 주요 이유다.,추론형,긍정,현재,확실
신규 취급액 기준 코픽스는 해당 달에 신규로 조달한 자금을 기반으로 산출되기 때문에 상대적으로 시장금리 변동이 신속히 반영된다.,추론형,긍정,현재,확실
총선과 대선을 앞둔 정치는 가뜩이나 갈라진 사회의 분열을 더욱 부추기고 있다.,추론형,긍정,현재,확실
먼저 디아블로 시리즈 역사상 최초로 모바일 버전이 출시됐다는 것이 눈길을 끈다.,추론형,긍정,현재,확실
SNS상에서 ＇기생충＇에 대한 지지가 쏟아지는 것도 이 같은 흐름과 맞닿아 있는 것으로 분석된다.,추론형,긍정,현재,불확실
집밥 전문점이지만 사실 이 정도면 없는 게 없는 식당이라 할 수 있다.,추론형,긍정,현재,확실
입맛에 따라 탄산음료를 함께 먹으면 만족도를 조금 더 높일 수 있을 것이다.,추론형,긍정,미래,불확실
부동산 시장이 꽁꽁 얼어붙었다.,추론형,긍정,과거,확실
"연소득, 청약통장 가입 기간, 자녀 수, 신규 분양 주택 여부 등에 따라 우대금리를 적용하면 연 1.5%까지도 낮출 수 있다.",추론형,긍정,미래,불확실
국립공원공단 기준 탐방로 난이로를 대입하면 보통의 수준이라 할 수 있다.,추론형,긍정,현재,확실
장군의 사람됨이 매우 침착하고 무거워 말이 적었으며 완력은 뛰어났다.,추론형,긍정,과거,확실
한 달 안에 코로나19를 잡지 못하면 글로벌 셧다운이 속출할 것이다.,추론형,긍정,미래,확실
소장품을 미술관에 기부하면 그에 상응하는 명예와 혜택도 줘야 한다.,추론형,긍정,현재,확실
"북부와 요동, 요서 일대의 고조선 영향권에 있기는 했지만 부족국가 수준을 벗어나지 못하고 있었다.",추론형,부정,과거,확실
"가루 형태로 제조되는 시멘트는 특수 저장시설(사일로)에 보관해야 하는데, 화물연대의 집단운송거부로 인해 이 시설의 용량이 가득 찼기 때문이다.",추론형,긍정,현재,확실
그러나 추천위 신설이 행안부의 경찰 길들이기 방안이라는 비판도 만만치 않다.,추론형,부정,현재,불확실
해마다 꽃가루가 날리는 시기가 오면 알레르기성 비염 때문에 잦은 재채기를 하는데 괜한 오해를 살 것만 같다.,추론형,긍정,현재,불확실
하지만 음반 판매 호황에도 엔터 대장주 기업 주가는 좀처럼 상승하지 못하는 모양새다.,추론형,긍정,현재,확실
"드론소프트웨어 개발 기업인 아이지아이에스도 사우디아라비아의 한 기업과 신규 사업 관련 투자유치 협약을 체결했고, 카타르·UAE 등 현지 기업과도 기술 제휴를  기대하고 있다.",추론형,긍정,현재,확실
특히 손 회장이 연임과 금융권 취업을 제한하는 중징계를 받으면서 손 회장의 ＇2기 경영＇이 불투명해졌다.,추론형,긍정,과거,확실
특히 탈중앙화 금융(디파이) 디앱에 주목할 필요가 있다.,추론형,긍정,현재,확실
이번 선거 과정에서 이해할 수 없는 점이 한두 개가 아니다.,추론형,긍정,현재,확실
우리는 단지 백승수 단장을 만나지 못했을 뿐 모두 현실 속 드림즈에서 일하고 있다.,추론형,긍정,현재,확실
"후방 주차 충돌 방지 보조(PCA-R), 원격 스마트 주차 보조(RSPA) 기능을 활용해볼 만하다.",추론형,긍정,미래,확실
충무로는 이야깃거리에 언제나 목마른 곳이다.,추론형,긍정,현재,확실
그러나 이것도 적잖은 고역이다.,추론형,긍정,현재,확실
"코로나19 때문에 드러난 우리 대학의 구조적 문제, 이제는 본격적으로 손볼 때가 왔다.",추론형,긍정,현재,확실
"구강청결제는 세균 소독이 목적이며, 치아 사이에 낀 음식물 찌꺼기나 플라크는 제거할 수 없기 때문이다.",추론형,부정,현재,확실
알고리즘 스테이블 코인의 특성상 가격 고정이 무너졌다가 다시 복구하는 흐름은 언제든 생겨날 수 있다.,추론형,미정,미래,불확실
＂고독은 이제 두려움이 아니라 힘이다.＂,추론형,긍정,현재,확실
3월 중순 일단 농협금융지주 이사회가 임추위를 가동하면 차기 회장의 윤곽이 드러날 것으로 보인다.,추론형,긍정,미래,확실
"홈카페, 인덕션, 에어프라이어 등 소형 가전 제품도 공격적으로 내놓으면서 단순 주방기구 회사를 뛰어넘었다.",추론형,긍정,과거,확실
자신의 잘못이 아니라 타인의 싸움 때문에 인생에 치명적인 오점이 생기게 된 판에 가만히 있으면 오히려 이상하다.,추론형,긍정,현재,확실
＂모든 장구는 갖추어진 셈이다.＂,추론형,긍정,현재,확실
생명을 다투는 위기에 정쟁은 무의미하다.,추론형,긍정,현재,확실
"비누가 있으면 있는대로, 없으면 없는대로 생각날 때마다 씻어주는 게 좋다.",추론형,긍정,현재,확실
산업 현장에는 전염병과 무관한 인공지능 로봇이 더 늘어날 것이다.,추론형,긍정,미래,확실
경기 위축에 대한 불안감으로 오히려 각국이 경기 부양 정책을 써 상황이 이후 반전될 가능성도 있다.,추론형,긍정,현재,불확실
만약 투자자들 주장이 사실로 입증되면 판매사들도 법적 책임을 면하기 어려울 것으로 보인다.,추론형,긍정,미래,확실
이를 종합했을 때 연산군의 모습은 살색이 희고 키가 크며 호리호리한 미남형이었을 것으로 추측된다.,추론형,긍정,과거,불확실
육아·전직 등 개인 사정으로 퇴직을 고민하게 되는 매년 말 이뤄지는 이 같은 퇴직제도를 이용하면 수억 원대 퇴직금을 받고 나가 인생 ＇이모작＇이 가능하기 때문이다.,추론형,긍정,미래,확실
"육군, 해군에 비해 복무 기간이 길지만 자긍심을 가지고 공군으로서 복무하겠다는 뜻으로 풀이된다.",추론형,긍정,현재,확실
"또한 해당 펀드는 채굴자 외에도 개인투자자, 기업 및 기관 등의 후원도 받아야 한다.",추론형,긍정,현재,확실
다만 사대부들이 주로 썼던 종이는 세 나라 중 품질이 제일 좋아 잘 찢어지지 않았다.,추론형,긍정,과거,확실
여기에 더해 제품이나 레시피 추천 서비스까지 활성화하면 새로운 소비 시장이 열릴 수 있다.,추론형,긍정,미래,불확실
분명 그건 신뢰를 허무는 어떤 행위일 것이다.,추론형,긍정,현재,확실
＂이런 점이 개선돼야 한다.＂,추론형,긍정,미래,확실
물론 반대로 진짜 대박을 내는 경우도 더러 있긴 하지만 말이다.,추론형,긍정,현재,확실
중간 크기 이상의 드론은 모니터링 기관이 24시간 관리할 수 있지만 작은 드론은 그렇게 관리하고 추적하기에는 너무 많기 때문이다.,추론형,긍정,현재,확실
그렇지만 구도심 정비사업은 말처럼 금세 진행되는 것이 아니다.,추론형,부정,현재,확실
삼성전자 주가가 6만원을 밑도는 등 극도로 무기력한 증시가 이어지면서 개인 투자자 시름이 깊다.,추론형,긍정,현재,확실
정부가 무려 18번이나 내놓은 부동산 정책이 연이어 실패한 이유도 바로 ＇팩트＇를 경시했기 때문이다.,추론형,긍정,과거,확실
"특히, 2040세대의 CM채널 선호현상이 뚜렷했다.",추론형,긍정,과거,확실
한국 사회 허리인 중산층의 중요한 축인 경영관리 직군이 쪼그라들고 있다.,추론형,긍정,현재,확실
브루노는 샘 해밍턴이 1977년생이라고 말하자 자신은 1978년생이라며 머리 숙여 인사해 웃음을 자아냈다.,추론형,긍정,과거,확실
그러나 포로로 끌려가는 과정은 비참했다.,추론형,긍정,과거,확실
"＇세금만 축낸다＇는 식의 비난이 아닌, ＇힘내라＇는 격려가 절실한 시점이다.",추론형,긍정,현재,확실
청춘영화로 한정하기에 영화의 만듦새는 훌륭하다.,추론형,긍정,현재,확실
KDB생명은 지난해 마무리를 목표로 매각을 진행했으나 진행과정이 해를 넘기면서 차일피일 미뤄지는 모습이다.,추론형,긍정,현재,확실
그것이 중산층을 키우는 길이다.,추론형,긍정,현재,확실
"이런 패턴을 반복하다 보니 3~4가지는 예사이고, 하루도 빠지지 않고 5~6가지의 약을 복용하는 사람들이 주변에 얼마나 많은지 모른다.",추론형,긍정,현재,확실
BNPL이 과소비를 부추기고 대규모 연체로 이어질 수 있다는 이유에서다.,추론형,긍정,현재,확실
음식은 사계절을 막론하고 항상 따뜻해야 한다.,추론형,긍정,현재,확실
"정리의 기본은 물건의 자리를 정하는 것이고, 이 물건을 사용하고 나서 그 자리에 돌려보내는 것이라는 곤도마리에의 말이 다시 떠오른다.",추론형,긍정,현재,확실
급한대로 예매가 가능한 날짜의 표를 구매한 뒤 다른 사람과 바꾸려는 수요다.,추론형,긍정,현재,확실
"공중전략자산이 승패를 결정짓는 21세기 전장에서 공군, 해군, 해병대, 육군 수송 및 공격용뿐만 아니라 소방, 경찰, 산림, 해경, 의무수송 등에 필요한 다목적 기동헬기와 소형무장헬기 그리고 훈련 및 공격용 KT-1, T-50, FA-50과 같은 국산 고정익 및 회전익 항공기 개발은 유지, 보수 비용과 자체 성능 개량 등을 감안하면, 중장기적으로 이익인 국산화가 이루어져야 하며, 그 연장선에서 미국, 러시아, 중국의 5세대 전투기가 실전 배치된 오늘날에 KF-X 존재가 중요한 이유는 가까운 미래에 독자기술로 6세대 전투기를 만들기 위한 과정이기 때문이다.",추론형,긍정,현재,확실
아산에 있는 세계꽃식물원은 충청도의 대표적 식물원이자 아산의 여행 명소로 이름이 높다.,추론형,긍정,현재,확실
목줄 풀린 강아지가 마음껏 뛰어놀면서도 주인 곁을 절대로 떠나지 않는 게 바로 자율규제다.,추론형,긍정,현재,확실
이이의 후손들은 뿔뿔이 흩어진 신사임당의 글씨와 그림을 다시 회수해 소장하기를 소원했다.,추론형,긍정,과거,확실
"판매를 시작한 지 4개월가량이 지난 지금까지도 포켓몬빵을 구입하기 위해 소비자가 줄을 서서 기다리고 포켓몬 이어폰, 포켓몬 스마트폰 등도 덩달아 인기를 끄는 등 열기가 지속되는 분위기다.",추론형,긍정,현재,확실
배구는 여자 대표팀이 선전할 가능성이 훨씬 높다.,추론형,긍정,현재,확실
우리 기업들 제품과 서비스가 세계시장으로 뻗어갈 수 있는 환경을 조성해줘야 한다.,추론형,긍정,현재,확실
하지만 사업을 한 적이 없다 보니 순탄하지는 않았다.,추론형,부정,과거,불확실
음주 후 적어도 48시간은 금주해 간이 회복될 시간을 주는 것이 좋다.,추론형,긍정,현재,확실
문정부는 우리 삶을 초스피드로 바꾸는 4차 산업혁명 시대에 맞게 변해야 한다.,추론형,긍정,현재,확실
"국산 장거리공대지유도무기 개발은 기획, 설계부터 양산까지 대부분 순수한 우리 기술로 개발 중인 국산 전투기에 최초의 국산 유도탄을 장착한다는 점에서 큰 의미가 있다.",추론형,긍정,현재,확실
임진왜란 때 우리나라가 망하지 않은 것은 그동안 각박한 정치가 없어서 민심이 이 씨를 외면하지 않았기 때문이다.,추론형,긍정,과거,확실
드림즈 직원들에게 감정 이입이 돼서였다.,추론형,긍정,과거,확실
"갈라게임즈, 그리고 블록체인 게임 분야는 전체 게임 시장에서도 아직 신생 분야다.",추론형,긍정,과거,확실
"디지털라운지에서는 디지털데스크를 통해 예·적금 신규, 신용·전세대출 상담 및 신청, 제신고 업무 등의 대부분의 개인금융업무가 가능하다.",추론형,긍정,현재,확실
전염병이 퍼질 때 우리가 할 일은 패닉이 아니라 적과 맞설 공동체 일원으로서 규율을 지키는 것이다.,추론형,긍정,현재,확실
한참 전 인기를 끌던 만화의 한 대목이 떠올랐다.,추론형,긍정,과거,확실
든든한 사회안전망보다 더 좋은 특효약도 있다.,추론형,긍정,현재,확실
이런 과제들이 새로운 것이 아니다.,추론형,부정,현재,확실
이용자는 스테이지 공략을 통해 얻는 보상으로 멋진 의상을 제작하고 자신의 아바타를 꾸밀 수 있다.,추론형,긍정,미래,확실
젊은 층의 중산층 이탈은 소득 불평등과 양극화 심화를 뜻하니 심각하다.,추론형,긍정,현재,확실
젊은 세대에겐 반드시 순례해야 할 빵 성지로 인식된 듯 보인다.,추론형,긍정,현재,불확실
"벽에 걸었을 때 도출되지 않고, 어느 공간에도 잘 어울린다.",추론형,긍정,현재,확실
"그런데 ＂4·15 총선까지는 전략적 이별이다. 그 후에는 상황을 보고 함께한다는 전제는 같이 가져가되…＂라는 정봉주 열린민주당 최고위원 발언을 보면, 더불어민주당과의 거리 두기는 일시적으로 보인다.",추론형,긍정,현재,불확실
"배우들의 동선, 대사, 연기를 세밀하게 조율한 섬세한 연출과 라이브 밴드의 신나는 음악은 145분이라는 공연 시간이 믿기지 않을 정도이다.",추론형,부정,현재,확실
"셋째, 인력난이 심각하다.",추론형,긍정,현재,확실
서경덕의 제자였던 차천로가 쓴 《오산설림초고》에 따르면 서경덕은 청빈했다.,추론형,긍정,과거,확실
시가총액은 공모가 기준 5000억원이 넘어야 한다.,추론형,긍정,현재,확실
장영실을 ＇너드＇(과학 등 특정 분야에 몰입해 사회성이 떨어지는 사람)처럼 그리는 대신 최민식표 상남자로 표현한 것이 대표적이다.,추론형,긍정,현재,확실
미국식 커뮤니티칼리지를 고려해 볼 때다.,추론형,긍정,현재,확실
가족이나 연인이 한 나절 쉬면서 즐기기에 적합한 공간이다.,추론형,긍정,현재,확실
그 이유는 대학에서 기계공학을 전공했기 나름 신차 선택기준이 있었고 미세먼지를 생각해서 초미세먼지와 오존의 원인 물질인 질소산화물을 배출량이 LPG 차가 친환경적이기 때문이었다.,추론형,긍정,과거,확실
일단 차량을 점검하려면 운전자가 함께 가서 증상과 견적 등 서로 간 대면 시간이 필요하다.,추론형,긍정,현재,확실
감기인지 암인지를 먼저 확인해야 치료를 할 수 있는 것과 똑같다.,추론형,긍정,현재,확실
"셋째, 여행 당일에는 탑승 시간보다 제법 여유를 두고 공항에 도착해야 한다.",추론형,긍정,현재,확실
수혈용 혈액제제를 환자에게 투여하면 수혈용 혈액제제 내 T-림프구가 면역 기능이 저하된 수혈 환자의 정상 조직을 공격하는 이식편대숙주병이라는 부작용이 발생할 수 있다.,추론형,긍정,미래,불확실
그러나 고속 주행 시에도 백연이 발생하면 연료 계통의 연료 공급을 의심해 보아야 한다.,추론형,긍정,미래,불확실
＇법원의 정치화＇는 정권 핵심 인사들의 재판에서도 찾아볼 수 있다.,추론형,긍정,현재,확실
목욕시킬 때도 개인보호구 착용이 필요하다.,추론형,긍정,현재,확실
저축은행 입장에서는 유동성 규제 등에 대응해 장기적이고 안정적인 자금 운용이 필요한 만큼 일단 정기예금 금리를 올려 예금자들을 오래 잡아둬야 유리한 상황이다.,추론형,긍정,현재,확실
충무로에 무려 101년 만에 찾아온 ＇기세＇가 인도할 한국 영화 산업의 다음 무대는 어디일지 기대된다.,추론형,긍정,미래,확실
"카카오게임즈는 지난 4월 26일 ＇우마무스메＇의 사전예약을 시작하고 사전예약 페이지 및 카카오톡 채널 등을 통해 캐릭터와 세계관, 인게임 화면을 공개하며 게임 알리기에 공을 들이고 있다.",추론형,긍정,현재,확실
여름은 ＇눈부신 계절＇이다. 하지만 여름철 눈부심을 가볍게만 봐서는 안 된다.,추론형,부정,현재,확실
"공기놀이의 공기를 닮은 바위 네 개를 받치고 있는 넓적 바위에서는 신선들이 공기 놀이하다 한 개를 절벽 아래로 떨어트리는 바람에 그걸 찾으러 내려간 신선이 돌아오지 않았다는 등, 큰 바위 사이에 끼여 있는 동그란 바위를 보며 우리도 노르웨이급 탐방로로 진화해야 한다는 등, 그리하여 그 둥근 바위 위에서 인증샷도 찍어야 한다는 다소 무모한 이야기도 등장한다.",추론형,긍정,현재,확실
오늘 타기 좋다고 내일도 좋은 것은 아니다.,추론형,부정,현재,확실
요즘은 분위기가 달라지고 있다.,추론형,긍정,현재,확실
연금 당국이 작년 물가 변동률을 반영해 연금수령액을 올려서 주기 때문이다.,추론형,긍정,현재,확실
그는 지난해 자산운용사와 부동산신탁사 인수에 연이어 성공하며 우리금융 외연을 넓혔다.,추론형,긍정,과거,확실
만약 시간이 촉박하다면 오는 11월 있을 업그레이드에 포함됐으면 한다.,추론형,긍정,미래,확실
가입자는 처음 가입 당시 자신의 상황에 맞는 상품을 고르기만 하면 일일이 자산 포트폴리오를 조정해야 하는 번거로움을 피할 수 있다.,추론형,긍정,미래,불확실
이들을 주식 시장으로 끌어들일 방안에 대해서는 그동안 많은 논의가 있었다.,추론형,긍정,과거,확실
"어찌 보면 대주주인 예금보험공사나 국민연금, 즉 정부는 손 회장 중심의 리더십보다는 회장-행장 간 견제와 균형의 리더십이 작동되길 바라는 인사일 수 있다.",추론형,긍정,현재,불확실
"이때 모바일페이 업체는 사용자가 지불계좌에 예치한 돈이 최종적으로 빠져나가기 전까지 시간차를 이용해 이자수익과 운용수익을 얻고, 이는 곧 은행에 비해 낮은 수수료를 제공할 수 있어 사용자들을 끌어들일 수 있었다.",추론형,긍정,과거,확실
제주도에 중국인 관광객은 ＇밥줄＇이나 다름없다.,추론형,부정,현재,확실
