user_prompt,유형,극성,시제,확실성
"오브젝트는 온·오프라인에서 팬 활동이나 미션을 달성하면 획득할 수 있고, 구매도 가능할 전망이다.",예측형,긍정,미래,불확실
"나이가 들면 기억력이 급격하게 감퇴하며, 이런 증상이 반복되면 치매에 대한 우려로 자연스레 연결될 수밖에 없다.",추론형,긍정,미래,확실
"비트코인이 1,100만원을 돌파할 가능성은 높지만, 만약 돌파에 실패할 경우 시장에 단기 조정이 찾아올 수 있습니다.",대화형,긍정,미래,불확실
새로운 ＇ESL 프로 투어 스타크래프트2＇는 기존 ＇스타크래프트2 월드 챔피언십 시리즈＇를 계승해 네 개 이상의 대륙에서 펼쳐질 예정이다.,사실형,미정,미래,확실
넥슨(대표 이정헌)이 개최하는 국내 게임업계 최대 지식공유 행사 ＇넥슨개발자콘퍼런스(NDC) 2022＇가 오는 8일 개막한다.,사실형,긍정,미래,확실
다만 검찰이 산업부 블랙리스트 의혹과 관련해 박상혁 더불어민주당 의원을 수사선상에 올려놓으면서 검찰 수사가 문재인정부 청와대 윗선까지 확대될 가능성도 있다.,추론형,긍정,미래,불확실
디스테레오는 총 3개로 구성되며 두 번째와 세 번째 사원은 숨겨진 의뢰를 달성해야 입장할 수 있다.,사실형,긍정,미래,확실
중앙정부 지원을 기다리다 당장 굶어 죽을 형편이니 지방예산을 먼저 끌어다 1조3642억원을 통 크게 풀겠다는 것이다.,사실형,긍정,미래,불확실
목매어 죽은 자는 숨이 넘어갔더라도 아랫배가 따뜻하면 살릴 수 있다.,추론형,긍정,미래,확실
한 번의 만용이 돌이킬 수 없는 결과로 이어질 수 있다.,추론형,긍정,미래,불확실
슈퍼스타 등급의 2루수 트레이너인 ＇무명＇은 여성 저승사자 캐릭터로 선수 육성 시 장비 구매 포인트인 ＇G포인트＇를 추가로 획득할 수 있다.,추론형,긍정,미래,확실
현재는 안드로이드어서 사용이 가능하지만 추후 PC로도 업데이트될 예정이다.,사실형,긍정,미래,불확실
여드름처럼 울긋불긋 발진이 보인다면 두피 진정에 신경 써야 한다.,추론형,긍정,미래,확실
기업 요청에 따라 고객사 자체 서버에서 운영할 수 있게 설치할 수도 있다.,추론형,긍정,미래,불확실
"각 캐릭터들은 힘, 민첩, 체력, 지능 4개의 속성으로 능력치를 결정하며 레벨업이나 전직, 환생에 따른 속성 포인트로 캐릭터를 자유롭게 육성할 수도 있다.",사실형,긍정,미래,불확실
이러한 구조적인 문제로 인하여 나의 생각과 다른 의견에 대한 기회가 줄어서 보다 합리적인 판단을 헤칠 수 있다.,추론형,긍정,미래,확실
2014년 샌프란시스코에서 오픈한 프렌치 레스토랑 & 바 무슈벤자민을 서울 역삼동에서도 만날 수 있다.,추론형,긍정,미래,확실
국산 캔맥주가 이처럼 몸값 낮추기에 나설 수 있는 것은 술에 붙는 세금 체계가 반세기만에 바뀌기 때문이다.,추론형,긍정,미래,확실
양손 개입을 최대한 줄이는 만큼 컨디션에 상관없이 언제나 원하는 방향으로 공을 날릴 수 있습니다.,대화형,긍정,미래,불확실
코로나 19의 습격이 있기 전에 발행된 보고서임을 감안하면 앞으로의 성장세는 더욱 가파를 것으로 예상한다.,예측형,긍정,미래,불확실
"완료하는 미션 횟수에 따라 아이패드, 구글 기프트 카드 10만원 권 등의 경품도 총 77명에게 선물한다.",사실형,긍정,미래,확실
이벤트 기간 길드 홍보 게시판에 게재된 게시 글 중 추첨을 통해 길드 마크가 새겨진 단체 티셔츠도 증정할 예정이다.,사실형,긍정,미래,확실
"이외에도 3월 19일까지 실시하는 보너스 분해 이벤트에 ＇파천화룡포＇, ＇작열산탄포＇, ＇헬하운드＇, ＇비연신기전＇ 등이 신규 분해 아이템으로 추가되며 +3강, +6강, +9강 무기 패키지가 캐시 및 마일리지 상점 상시 품목으로 출시된다.",사실형,긍정,미래,확실
오는 14일 12시 40분 남산예술센터에서는 서울예대 예술창조센터 주관(오준현 교수 기획) 멀티미디어 융합 퍼포먼스 ＂체인징 타이즈＂ 공연이 예정돼있다.,사실형,긍정,미래,불확실
이르면 올해 4분기부터 금융소비자들이 전국 2500여 개 우체국 점포에서 입출금 및 계좌 조회 등 은행 업무를 볼 수 있게 된다.,사실형,긍정,미래,불확실
"숙박 O2O(Online to Offline, 온라인 기반 오프라인) 플랫폼 업계 1·2위를 차지하고 있는 야놀자와 여기어때가 작년 한 해 나란히 인수·합병(M&A)을 통해 몸집을 키우거나 중심을 잡아 나감에 따라 향후 이들 간에 경쟁이 더욱 치열해질 전망이다.",예측형,미정,미래,불확실
뿜을 때까지 기다리지 말고 촘촘히 대책을 마련해야 할 것이다.,추론형,미정,미래,확실
태국에서 열리는 ＇2020 AFC U-23 챔피언십＇ 본선 조별리그가 오는 8일부터 시작된다.,사실형,긍정,미래,확실
6월 8일 ＇프라시아 전기 캐릭터 개발 노트＇ 세션에서는 게임의 세계관과 내러티브를 담은 다양한 캐릭터들의 컨셉트를 개발하고 이를 사실감 있게 모델링으로 구현하는 일련의 제작 과정이 소개된다.,사실형,긍정,미래,확실
일본의 ＇돈키호테＇를 벤치마킹했던 ＇삐에로쑈핑＇도 1년 만에 접기로 했다.,사실형,긍정,미래,확실
＇보은성 낙하산＇ 인사 논란을 줄이기 위해 공공기관 감사 임명 절차가 깐깐해진다.,사실형,긍정,미래,확실
신종 코로나바이러스 감염증(우한 폐렴) 사태 수습과 내수 정상화에 힘써야 할 중국이 미국과 약속한 2000억달러(약 231조원) 추가 구매를 제대로 이행하기는 어려울 것이다.,예측형,부정,미래,불확실
정확한 판매 가격은 7월 공식 출시와 함께 공개된다.,사실형,긍정,미래,확실
15일 날씨는 전국이 대체로 맑겠으나 충남 서해안과 전북 서해안은 가끔 구름이 많을 전망이다.,예측형,긍정,미래,불확실
건강 위해성 차원에서 볼 때 우리 생활과 밀접한 도로변 등 사람 코앞에서 미세먼지를 발생하는 노후 경유차는 먼저 퇴출하거나 미세먼지를 제거하는 매연포집필터(DPF)를 서둘러 부착해야 한다.,추론형,긍정,미래,확실
토론토 블루제이스 1선발로 2020년 메이저리그를 시작하는 류현진(33)의 올해 성적표는 어떨까.,대화형,미정,미래,불확실
"LCH 개발사업은 해외 도입 기체들뿐인 국내 민관 헬기를 대체 목적의 소형 민수헬기를 개발사업으로, LAH와 같은 플랫폼을 기반으로 승객 운송, 탐색구조, 응급의료, 치안유지, 화재진압 등에 운용할 수 있는 다목적 기체로 개발 중이며, 2018년 초도비행을 거쳐 2021년 개발 완료 예정이다.",사실형,미정,미래,확실
이 기간을 어떻게 쓰느냐에 따라 웃고 우는 선수가 뒤바뀔 수도 있다.,추론형,긍정,미래,불확실
"국내 민간항공사 가운데, 현재까지는 대한항공만 B787-9 10대를 도입하여 운용 중이며, 추가 주문한 10대 외에 B787-10도 20대 도입 예정으로 국제선 장거리노선의 주력 기종으로 투입할 예정이다.",사실형,미정,미래,확실
나비와 벌이 착륙해 열심히 꿀을 빨기도 한다.,사실형,긍정,미래,확실
"1세대 KF-X의 본격 양산 및 실전 배치는 2026년부터이며, 전체적인 성능은 1세대 거쳐 2029년 나오는 2세대에 더욱 업그레이드 된 기체로 선보일 예정이다.",사실형,긍정,미래,확실
아전들의 이런 악행과 간계를 단속하지 않고서는 고을을 잘 다스릴 수는 없다.,추론형,긍정,미래,확실
한빛소프트는 오는 12일까지 ＇뮤직 카운트다운＇ 이벤트도 실시한다.,사실형,긍정,미래,확실
캐스팅이 변경되면 관객은 수수료 없이 예매를 취소하고 환불을 받을 수 있다.,사실형,긍정,미래,불확실
"이에 따라 정부는 대출로 구입한 주택의 전입 시점을 2년 등으로 연장하고, 상한제 대상 아파트의 의무거주 시점을 ＇최초 입주일＇에서 뒤로 늦춰 단기 전월세 물량을 유도한다는 방침이다.",사실형,긍정,미래,확실
확실히 백내장 진단을 받았어도 입원 치료를 받을 만큼 특별한 상황이었음을 입증하지 못하면 30만원 이상의 보험금을 받기 어려울 전망이다.,예측형,부정,미래,불확실
4일 밤 북쪽 밤하늘에서 무수한 유성우(별똥별)와 조우할 수 있을까.,대화형,미정,미래,확실
"＇클로젯＇은 코로나19 확산 우려 속에도 100만 돌파를 앞두고 있으나 12일 개봉하는, 장유정 감독의 ＇정직한 후보＇와의 대결이 불가피해 보인다.",예측형,긍정,미래,불확실
"미세먼지 취약계층의 피해를 예방하고 최소화하기 위한 안심구역인 미세먼지 집중관리구역은 ＇미세먼지 저감 및 관리에 관한 특별법＇에 따라 각 시도지사, 시장·군수·구청장이 지정할 수 있다.",추론형,긍정,미래,불확실
향후 개발이 완료되면 상주인구만 20만명을 넘어설 것으로 예상된다.,예측형,긍정,미래,불확실
6월 중순쯤 되면 마늘은 꽃을 활짝 피어낸다,사실형,긍정,미래,확실
살길을 찾으려면 아마존의 습격에도 굳건한 월마트를 스터디해 볼 만하다.,추론형,긍정,미래,확실
"한편, 미래콘텐츠재단은 지난 4월 게임인재단에서 명칭을 변경한 비영리 공익법인으로 기존 게임인재단의 조직과 운영을 계승하는 동시에, 게임을 넘어 모든 콘텐츠 전반으로 사업을 확장할 예정이다.",사실형,긍정,미래,불확실
선발된 인력들은 하반기부터 전문가 교육에 참여해 석사 수준의 Off-job 합숙 교육 및 외부 교육기관의 교수진과 1인 1협업 과제를 진행하는 On-job 트레이닝 등의 교육을 받을 예정이다.,사실형,긍정,미래,불확실
본문 요약이나 사진을 포함할 경우에도 일종의 저작권료 형식으로 비용을 지불해야 한다.,사실형,긍정,미래,확실
"첫 2회 접종은 3주 간격으로 이뤄지고, 마지막 세 번째 접종은 2회차 접종 이후 최소 두달 뒤에 맞게 된다.",사실형,긍정,미래,확실
힘들고 지칠 수 있는 치료 과정에서 의료진을 믿고 의지한다면 분명 더 나은 치료 결과에 도달할 수 있다.,추론형,긍정,미래,불확실
"싸이 측은 흠뻑쇼 관객에게 개인 방역 마스크를 지참하게 하고, 방수 마스크를 추가 지급해 방역에 만전을 기하기로 했다.",사실형,긍정,미래,확실
벌써 세계 증시가 3000조원 이상 떨어져 1차 충격을 준 다음 이제 9일 이후 실제 공장 가동이 가능하냐에 따라 실물경제에 피해가 드러날 것이다.,예측형,긍정,미래,불확실
지난 시즌에 이어 학원비는 20만원 이상이면 1만원을 돌려받을 수 있다.,추론형,긍정,미래,확실
블리자드 및 디아블로와 관련한 특별 영상을 통해 ＇디아블로 이모탈＇의 각종 정보를 제공하고 게임 이외의 즐길거리를 늘려나갈 계획이다.,사실형,긍정,미래,불확실
전장에 배치된 구조물을 파괴해 유불리를 전환할 수도 있다.,사실형,미정,미래,불확실
금융권 57개사가 참여하는 공동 채용 박람회가 8월 말 열린다.,예측형,긍정,미래,확실
"만민이 기뻐하더라도 그중에 누군가는 원망하는 자가 있을 것이니, 세워서 욕을 먹을 바에야 세우지 않음만 못할 것이다.",추론형,긍정,미래,확실
국가경찰위 역시 자체 자문단을 꾸리는 등 행보로 맞서고 있어 향후 행안부와의 권한 충돌 논란이 거세질 것으로 보인다.,예측형,긍정,미래,불확실
이번 주말에는 한국과 러시아에서 팀전 모드로 스트리머 초청전을 생중계할 예정이다.,사실형,긍정,미래,확실
엔씨소프트(대표 김택진)가 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 전사 유급 특별휴무를 오는 6일까지 연장하기로 했다.,사실형,긍정,미래,확실
국제사회가 모바일과 자동차 등 소비자에게 제품을 파는 기업을 디지털세 부과 대상에 포함하기로 합의함에 따라 삼성전자·현대자동차 등 국내 기업도 영향을 받게 될 전망이다.,예측형,긍정,미래,불확실
왕십리역~제기동역~미아사거리역~월계역~하계역~상계역 총 13.4㎞ 구간을 잇는 노선으로 2025년 완공이 목표다.,사실형,긍정,미래,확실
"탄력근로제 단위기간 확대 안은 국회에서 통과되지 않고 있으며, 특별연장근로 인가 사유 확대는 시행령만 개정하면 되는 만큼 조만간 단위기간이 확대될 전망이다.",예측형,긍정,미래,확실
"＇오스카의 미래＇란 기생충에 상을 줌으로써 ＂할리우드가 마침내 백인 영화제작자들이 만든, 백인들의 이야기에 지나치게 경도됐던 과거에서 벗어나기 시작한 것일 수 있다＂는 전망이다.",추론형,긍정,미래,불확실
한빛소프트는 감사의 마음을 담아 3주년 사전이벤트로 ＇댄서님들과 함께하는 클럽오디션 3주년 퀴즈 이벤트＇와 ＇추억의 클럽오디션 함께해요! 이벤트＇를 5일부터 실시한다.,사실형,긍정,미래,확실
표지를 부정사용하는 경우 최대 200만원까지 벌금을 물게 된다.,사실형,긍정,미래,확실
"두 나라 모두 농구 강국으로, 높이에서 열세인 한국이 승리할 가능성은 높지 않다.",추론형,부정,미래,불확실
해당 기부금은 긴급구호세트 및 구호 물품으로 구호가 필요한 지역에 전달할 예정이다.,사실형,긍정,미래,불확실
현재 주택 구입 목적으로 주택담보대출을 받은 경우  6개월 안에 해당 주택에 전입하지 않으면 대출이 회수된다.,사실형,긍정,미래,확실
"넷마블(대표 권영식, 도기욱)의 신작 ＇세븐나이츠 레볼루션＇이 오는 7월 28일 출격한다.",사실형,긍정,미래,확실
"이더민트 존 교실이 문을 열면 이더리움 교실 학생들은 자신이 가지고 있던 이더 사탕의 숫자대로, 새로운 존 교실에서 사용할 수 있는 또 다른 사탕을 받을 수 있을 것이다.",추론형,긍정,미래,불확실
계면활성제는 피하고 부드러운 포뮬러로 샤워 후에도 당김 없이 촉촉한 상태와 밸런스를 유지하는 제품을 선택한다.,사실형,긍정,미래,확실
코끼리마늘의 경우 대형화된 품종이라 마늘도 크고 줄기도 1m 이상 자란다.,사실형,긍정,미래,확실
제품 두 개를 연결해 스테레오 시스템을 구축해 아쉬움을 달래볼 수 있겠다.,추론형,긍정,미래,불확실
향후 30일간 게임에 접속해 튜토리얼을 완료한 이용자에게는 호라드림 꾸미기 세트도 증정하기로 했다.,사실형,긍정,미래,확실
"지금까지 자동차리콜센터 홈페이지에선 차량정보(차량등록번호, 차대번호)를 입력하면 리콜대상 여부만 확인할 수 있었지만, 이번에 개편된 홈페이지에선 차량번호 및 차대번호로 리콜을 받았는지 여부까지 직접 확인할 수 있다.",사실형,긍정,미래,확실
부산 입국 전까지 자국은 방문하지 않을 예정이다.,사실형,부정,미래,불확실
대형 신작이 뜸했던 국내 모바일게임 시장이 순위 경쟁으로 달아오를 전망이다.,예측형,긍정,미래,불확실
그래야 한국을 먹여살릴 신기술과 서비스가 탄생하고 국민의 선택폭도 넓어질 것이다.,추론형,긍정,미래,불확실
김신영은 유 퀴즈에 출연하여 유재석과 조세호와 함께 영화 ＇헤어질 결심＇에 대해서도 이야기 나누는 것을 보여줄 예정이고 김신영은 29일 개봉한 박찬욱 감독의 ＇헤어질 결심＇에 캐스팅되어 출연을 하게 된 과정도 밝힐 예정이다.,사실형,긍정,미래,확실
밀집된 테이블의 간격을 넓히고 소비자의 여유 있는 동선을 확보해주는 노력이 필요하다.,추론형,긍정,미래,확실
백신 효력을 강화하기 위해 면역증강제를 함께 사용할 계획이다.,사실형,긍정,미래,확실
김 교수는 강연에서 웹3.0의 핵심 기술로 거론되는 NFT의 본질을 살피고 사업을 진행할때의 고려점을 논할 예정이다.,예측형,긍정,미래,확실
엔터테인먼트 업계에서는 ＇기생충＇이 오스카 프리미엄을 안고 북미 개봉 외국어 영화 매출 2위 이탈리아 ＇인생은 아름다워＇(5725만달러)를 넘을 수 있을 것으로 기대한다.,추론형,긍정,미래,불확실
"날림먼지 발생사업장 지도·점검 강화, 미세먼지 간이측정기 설치 및 사물인터넷(IoT)을 통한 측정, 대기배출사업장 방지시설 설치 지원, 자동차 배출가스 및 공회전 집중단속, 도로 살수차 운영 강화 등도 추진한다.",사실형,긍정,미래,불확실
그런데 이런 현대의학의 한계를 보완할 수 있는 방법을 찾지 못하면 환자 수는 기하급수적으로 늘어나게 될 것이 뻔하다.,추론형,긍정,미래,확실
"오는 22일 출시되는 첫 번째 장 ＇얼어붙은 해안 전투＇의 두 임무 가운데, 악의 연합 잔악무도 임무는 모든 플레이어가 무료로 즐길 수 있다.",사실형,긍정,미래,불확실
베일드 엑스퍼트가 국내 시장에 안착하면 넥슨으로서는 새로운 성장 동력을 얻게 된다.,사실형,긍정,미래,확실
백 전 장관에 대한 구속영장이 기각되면서 윗선 수사도 난항을 겪을 전망이다.,예측형,긍정,미래,불확실
추억의 클럽오디션 이벤트도 같은 기간 공식카페 이벤트게시판에서 실시된다.,사실형,긍정,미래,확실
＂임신부가 감염되면 임신 경과에 어떤 영향을 미치나?＂,대화형,미정,미래,불확실
하루 3번 던전 공략이 가능하며 기획 진도를 100%까지 높이면 3월 14일 오후 6시 이벤트 페이지를 통해 화이트데이 특별 프로그램을 시청할 수 있다.,추론형,긍정,미래,불확실
"앞으로 백내장 수술에 지급되는 실손의료보험 보험금이 크게 줄어들고, 일부 안과의 비상식적 과잉 진료에도 제동이 걸릴 것으로 전망된다.",예측형,긍정,미래,불확실
＇크레센트＇는 티어-3 승급과 신규 얼티밋 스킬을 획득할 수 있다.,사실형,긍정,미래,불확실
편의점 등에서 실시하는 소액 출금과 거스름돈 입금 서비스 한도도 확대된다.,사실형,긍정,미래,확실
"지식산업센터(제조형, 라이브오피스)와 기숙사 110실, 근린생활시설 등으로 구성된다.",사실형,긍정,미래,확실
시간이 지날수록 한번에 주고받는 공격갯수가 증가해 긴장감은 배가 된다.,추론형,긍정,미래,확실
특히 국민 생활과 밀접한 배달비와 주거비 통계를 더 강화한다는 계획이다.,예측형,긍정,미래,불확실
"동탄역에는 GTX(수도권광역급행철도) A노선을 비롯해 인덕원~동탄선, 신분당선 연장선, 동탄도시철도(트램) 등도 계획돼 있다.",사실형,긍정,미래,불확실
바르자마자 잘 스며들어 끈적임이나 번들거림 없이 피부가 매끄럽고 촉촉해져야 꾸준히 사용할 수 있다.,추론형,긍정,미래,불확실
게임산업 현안과 윤석열 정부의 게임 정책에 대한 전략 및 기본틀 확립을 위한 논의가 예정됐으며 제21대 국회 후반기 국회의장으로 선출될 김진표 의원과 문화체육관광부 박보균 장관이 참석해 축사할 예정이다.,예측형,긍정,미래,불확실
문제는 이 다음이다.,추론형,긍정,미래,확실
따라서 한 시간마다 자리에서 일어나 제자리걸음을 하는 것만으로도 혈관 탄성이 좋아지고 각종 혈관성 질환의 위험을 크게 낮출 수 있다.,사실형,긍정,미래,불확실
"라이브 월드의 ＇신석샵＇에서 음양 육성을 지원하는 아이템인 ＇고속성장 이용권＇, ＇음양 전용 의천 신공패＇, ＇음양 전용 두악 비공패＇, ＇음양 전용 천곤팔찌 1단계＇ 등을 0신석(무료)에 획득할 수 있다.",사실형,긍정,미래,불확실
정부가 제시한 중산층 소득 범위 최고액의 최소 1.5배는 돼야 국민들의 중산층 기준에 근접할 수 있다.,사실형,긍정,미래,불확실
"KB국민·신한·하나·우리·IBK기업, NH농협은행 등 6대 은행은 7월 4~25일 박람회 홈페이지를 통해 서류전형 신청을 접수하고, 서류전형 통과자에게 8월 24일과 25일 박람회 현장면접 기회를 제공한다.",예측형,긍정,미래,확실
"올해는 메종 마리끌레르, 월간미술, 아트인컬처, 아트나우 등 미술 잡지, 미술재료 전문회사 홀베인, 한국화랑협회 소속 미술품감정위원회도 부스를 꾸민다.",사실형,긍정,미래,확실
"병원에 전달된 후원금은 방호복, 마스크, 손세정제 등의 부족으로 어려움을 겪고 있는 현장 의료진들의 방역 물품을 지원하는 데 우선적으로 쓰이며 환자 치료를 위한 의료 기기 구비 및 확산 방지를 위해 노력하는 의료진 활동 등에 사용될 예정이다.",사실형,미정,미래,불확실
16일 격전의 아제로스 패치 ＇느조스의 환영＇ 적용공격대 던전 ＇깨어난 도시 나이알로스＇ 등장 ＇예고＇    오는 16일 ＇월드오브워크래프트: 격전의 아제로스＇의 최종 콘텐츠인 ＇느조스의 환영＇이 추가된다.,사실형,긍정,미래,확실
이에 따라 2019년 9월 기준 월 52만5018원(특례·분할연금 제외)인 노령연금 전체 월평균 수령액은 이달 25일부터 2100원(52만5018원 × 0.4%) 올라 52만7118원이 된다.,사실형,긍정,미래,확실
강풍 주의 표지판 준수고속도로 위험지역에는 방풍벽이 설치되어 있다.,사실형,긍정,미래,확실
남의 나라 독립선언 250주년 준비를 이렇게 자세히 소개하는 건 그 과정에서 양국 관계를 증진할 우리의 역할이 있을 듯해서다.,추론형,긍정,미래,불확실
"＇휴식＇, ＇외출＇, ＇양호실＇을 선택하거나 육성 과정에서 적성의 ＇스킬＇을 획득할 수도 있다.",사실형,미정,미래,불확실
카페 내 이벤트 게시판에 해산물이 들어간 음식 사진 또는 게임 내 요리 콘텐츠 화면을 등록하면 게임재화 ＇사이다＇ 100개가 제공한다.,사실형,긍정,미래,확실
"노지랑골 사거리에서 몰고리재를 연결하는 이 길은 너덜구간, 숲길이 반복되는데, 노간주나무 고목, 조릿대 군락지 등을 지날 수 있다.",사실형,긍정,미래,불확실
팬덤이 계속 유지가 될 수 있도록 단순한 등기 권리증 역할을 넘어 NFT 소유자들을 위한 혜택을 만들어가는 것도 중요하다.,추론형,미정,미래,불확실
이에 따라 여행사나 항공사가 소액 외국환 매매 신청 등을 대리하거나 백화점 등 유통업체가 소액 대출을 중개하는 업무가 가능해질 것으로 전망된다.,예측형,긍정,미래,불확실
"상업용 비행 분야에서 자동 조종 기술은 오래전부터 존재했으나, 심현철(David Shim) 카이스트 항공우주공학 교수에 의하면 헬기 조종사들은 일자리를 제일 먼저 잃은 직군이 될 것이다.",예측형,긍정,미래,확실
증오심을 유발하는 데 올인하지 말고 희망을 보여주는 ＇vote for hope＇를 유도해야 하는 이유다.,추론형,긍정,미래,확실
"우락부락한 몸에 소의 머리를 지닌 투로족, 고대 문명의 힘을 간직한 강력한 골렘, 가넬의 폭군에 밀려 척박한 땅으로 떠난 베디르·아히브 등 새롭고 흥미진진한 이야기와 전투가 펼쳐진다.",사실형,긍정,미래,확실
지난 12일 교섭에서 결렬을 한 번 초래한 요인이기도 하고 자칫 이번 총파업과 유사한 노동계 투쟁의 불씨가 될 수 있다.,추론형,미정,미래,불확실
31일 국세청에 따르면 비주거용 부동산에 상속·증여세를 부과할 때 외부 전문 감정평가 기관의 감정가액으로 재산을 평가할 수 있게 된다.,사실형,긍정,미래,확실
지난달 28일부터 전직원 대상의 순차 특별 유급휴가를 시작한 스마일게이트도 4일부터 2차 유급휴가를 진행하고 추가로 3월 15일까지 법인별로 부서 상황에 맞춰 재택근무를 시행하기로 결정했다.,사실형,긍정,미래,확실
"채권 만기는 내년 1월로, 이를 상환하지 못하면 디폴트 위기를 맞게 된다.",사실형,긍정,미래,확실
수유동 수유래미안 전용 59㎡는 한때 매매가가 3억원대 후반에 그쳤지만 최근 호가가 4억6000만원을 넘나든다.,사실형,긍정,미래,확실
학교 측은 조 전 장관의 교수직 직위해제 여부를 판단하기에는 통보 내용이 부족하다며 추가 자료를 요청할 계획이다.,사실형,긍정,미래,확실
"통상적으로 전염병이 누그러드는 데 1~3개월이 걸리는데, 한 달 정도 안에 마무리된다면 단기 충격 정도에 끝날 수 있다.",추론형,긍정,미래,불확실
"실제 스윙과 최대한 비슷한 물리 효과를 구현하는 9축 3D 스윙 센서를 이용해 페블비치, 세인트 앤드루스, 파인허스트, 울프 크릭 등 총 23개의 유명 코스를 실감나게 라운드해 볼 수 있다.",사실형,긍정,미래,불확실
"그라비티 유튜브 채널, 공식 커뮤니티와 연계한 이벤트도 진행한다.",사실형,긍정,미래,확실
또 캐롯은 보장 기간 종료 후 단기 질병안심보험 관련 정산이익(사차익) 발생시 전액 감염병 관리기관에 기부할 예정이다.,사실형,긍정,미래,확실
미세먼지 농도는 전 권역이 ＇좋음＇∼＇보통＇ 수준을 보이겠다.,예측형,긍정,미래,불확실
학비도 싸고 능력이 되면 정규 대학에 진학할 자격도 주어진다.,사실형,긍정,미래,불확실
"주문량이 늘면 향후 경기를 낙관해 기계, 운송장비, 통신장비 등 구입을 늘린다는 것.",사실형,긍정,미래,확실
3명의 이용자가 팀을 이뤄 최대 150명까지 참여 가능한 전장에서 생존 경쟁을 펼칠 수 있다.,사실형,긍정,미래,불확실
＇기생충＇ 드라마에는 봉 감독이 책임 프로듀서로 참여할 예정이다.,사실형,긍정,미래,불확실
전문가들은 만약 한국에서 유행하는 독감 바이러스가 북한에 퍼지면 사망자가 속출할 것이라고 말할 정도다.,사실형,긍정,미래,확실
국토부는 안전운임제를 내년 이후에도 계속 시행하고 후속 논의를 지속해서 이어나갈 방침이다.,사실형,긍정,미래,확실
1월 한달간은 스타벅스커피쿠폰(3만명)을 추가 제공한다.,사실형,긍정,미래,확실
혼란한 경쟁이 소강상태에 접어들면 시장에서 살아남는 사업자는 손에 꼽을 정도가 되지 않을까 소비자 편의성과 신뢰성을 얼마나 확보하느냐가 향후 시장의 판도를 가를 것이다.,예측형,긍정,미래,확실
프리미엄 영입 및 이벤트 영입으로 슈퍼스타 등급의 트레이너를 획득하지 못하면 슈퍼스타 확정 게이지가 상승하고 확정 게이지가 가득 차면 슈퍼스타 등급 이상의 트레이너를 확정적으로 영입할 수 있다.,추론형,긍정,미래,불확실
산단가는 지난 5월 0원에서 1.23원으로 인상된 데 이어 7월뿐 아니라 10월에도 1.9원에서 2.3원으로 0.4원 더 오른다.,사실형,긍정,미래,확실
그러나 이들 숫자는 현재 고등학교나 대학에 다니고 있는 영재 수의 절반에도 미치지 못할 것으로 예상된다.,예측형,긍정,미래,불확실
NH투자증권은 최근 달러당 원화가치 하락 역시 LG이노텍에 추가 이익을 가져다줄 것으로 봤다.,사실형,긍정,미래,불확실
이후 금투세 유예 기간이 종료되는 2025년부터는 금투세를 시행한다는 게 정부의 계획이다.,사실형,긍정,미래,확실
＂대사이자 경험이 많은 멘토로 말씀을 드리자면 실패 없는 창조와 혁신은 없다는 것입니다.＂,추론형,미정,미래,불확실
정부가 고유가 대응을 위해 7월부터 연말까지 유류세 인하 폭을 30%에서 37%까지 확대한다.,사실형,긍정,미래,확실
코로나19는 그에게 결정적인 힘이 될 것이다.,추론형,긍정,미래,확실
제주도에서 렌터카를 이용할 때도 2박을 예약하면 1박을 무료로 사용할 수 있다.,사실형,긍정,미래,확실
그런데 과연 푸드테크협의회에서 대기업과 스타트업 간 협력이 가능할까.,대화형,미정,미래,불확실
정식 출시 시점에는 베타 서비스 형태로 PC 버전을 운영한다.,사실형,긍정,미래,확실
"고양 창릉지구, 부천 대장지구는 내년부터 토지 보상이 시작될 전망이다.",예측형,긍정,미래,불확실
전라 서해안 지역은 이날 새벽부터 아침 사이 산발적으로 눈이 내리거나 빗방울이 떨어질 전망이다.,예측형,긍정,미래,불확실
박정희 전 대통령 암살 이후 우왕좌왕하는 권력자들을 블랙코미디 형식으로 그린 임상수 감독의 영화 ＇그때 그 사람들＇(2005)을 재미있게 봤다면 ＇스탈린이 죽었다!＇의 유머코드에도 쉽게 적응할 수 있을 것이다.,추론형,긍정,미래,불확실
운영자 학생이 졸업하고 나면 같은 학교 후배에게 역할을 넘긴다.,사실형,긍정,미래,확실
이에 따라 1회 이용 한도를 기존 1만원에서 5만원으로 상향해 이용자 편의성을 높일 방침이다.,예측형,긍정,미래,불확실
열린민주당이 뜰수록 선거는 조국 대 반조국 프레임으로 흐를 가능성이 높다.,추론형,긍정,미래,불확실
반도체 업체 넥스트칩이 내달 1일 코스닥 상장을 위해 16일부터 이틀 간 기관투자자 대상 수요예측을 진행한다.,사실형,미정,미래,확실
문제는 ＇영재를 범재로 만들기＇ 교육의 폐해가 저출산으로 더욱 심화될 수 있다는 것이다.,추론형,미정,미래,불확실
정권이 검찰 인사와 직제개편으로 권력 수사를 차단한 상태에서 사법부마저 권력을 견제하지 못하면 대한민국을 떠받치는 민주적 기본질서와 법치주의는 무너질 수밖에 없다.,사실형,긍정,미래,확실
