index,user_prompt,유형,유형_예측,극성,극성_예측,시제,시제_예측,확실성,확실성_예측
10,"국내 민간항공사 가운데, 현재까지는 대한항공만 B787-9 10대를 도입하여 운용 중이며, 추가 주문한 10대 외에 B787-10도 20대 도입 예정으로 국제선 장거리노선의 주력 기종으로 투입할 예정이다.",사실형,사실형,미정,긍정,미래,현재,확실,확실
11,반도체 업체 넥스트칩이 내달 1일 코스닥 상장을 위해 16일부터 이틀 간 기관투자자 대상 수요예측을 진행한다.,사실형,사실형,미정,긍정,미래,현재,확실,확실
12,"5월에는 인천-프랑크푸르트 노선을 5월28일부터 주 4회에서 주 5회로 증편하고, 인천-런던 노선 역시 5월30일부터 주 2회에서 주 3회로 증편한다.",사실형,사실형,미정,긍정,미래,미래,확실,확실
13,대검의 청구에 따라 법무부가 감찰위원회와 징계위원회를 거쳐 최종 징계 수위를 결정하게 된다.,사실형,사실형,미정,긍정,미래,미래,확실,확실
14,"올해는 동승 가능 지역과 시간 확장 외에도, 축적되는 데이터를 분석해 승객에게 최적화된 맞춤형 탑승 형태를 추천하는 기술을 고도화할 예정이다.",사실형,예측형,미정,긍정,미래,미래,확실,불확실
15,"제주항공은 지난 5월부터 인천~괌 노선 운항횟수를 주 2회에서 주 4회로 늘렸고, 오는 6월24일부터는 부산~싱가포르 노선 운항을 재개한다.",사실형,사실형,미정,긍정,미래,과거,확실,확실
16,"LAH는 에어버스헬리콥터의 H155B1 플랫폼을 기반으로 최신 항전장비와 무장사격통제장비를 탑재하고, 조종 편의성, 생존성 등이 강화되어 통합작전에 최적화된 기체로 2019년 상공적인 초도비행을 거쳐 2022년까지 개발 완료 예정이다.",사실형,예측형,미정,긍정,미래,미래,확실,불확실
17,이를 위해 공군은 2022년까지 기존 C-130의 성능개량과 함께 장거리 공수능력 확보를 위해 보잉 C-17과 에어버스 A400M 같은 대형 기종을 도입할 예정이다.,사실형,예측형,미정,긍정,미래,미래,확실,불확실
18,"7월에는 인천-바르셀로나 노선, 인천-이스탄불 노선 운항에 나선다.",사실형,사실형,미정,긍정,미래,미래,확실,확실
19,"전투기에 장착되는 다양한 유도무기 중에 아군의 피해 없이 원거리에서 지상에 있는 적의 전략 목표물을 타격하는 유도무기인 장거리 공대지유도탄은 F-15K의 경우 1발에 20억 원이 넘는 독일 타우러스 시스템즈의 KEPD 350을 200여 발을 국외 도입하였으나, KF-21은 블럭1과 블럭2 기체 모두 양산 일정과 전력화 시기 등을 전반적으로 고려하여 국방과학연구소를 중심으로 국내방산업체가 개발중인 한국형 장거리공대지유도탄이 탑재될 예정이다.",사실형,예측형,미정,긍정,미래,미래,확실,불확실
20,"게임사는 오픈 마켓 형태의 전용 플랫폼인 ＇게임더하기 플랫폼＇에서 컨설팅, 마케팅, 더빙, 번역, 테스트 서비스, 인프라 등 필요한 해외진출 지원 서비스를 직접 검색 및 조회해 사용할 수 있다.",사실형,사실형,미정,긍정,미래,현재,확실,확실
21,"글로벌 진출 일환으로 싱가포르 굴지의 메디컬그룹 JYSK그룹과 글로벌 진출을 위한 업무협약을 맺고, 싱가포르 비만 클리닉 1호점을 비롯해 아세안 국가에 100개 이상 클리닉을 개소할 계획이다.",사실형,사실형,미정,긍정,미래,미래,확실,확실
22,"KF-X의 운용 주체인 공군은 10월 1일부터 오는 30일까지 ＇한국형 전투기 KF-X 명칭 공모전＇을 통해 공모된 작품 중에 명칭의 상징성, 호칭 용이성, 의미부여 등을 고려하여 심사해 공식 명칭으로 사용할 계획이다.",사실형,예측형,미정,긍정,미래,미래,확실,불확실
23,첫 시즌에는 20만 달러 이상을 지원할 예정이다.,사실형,사실형,미정,긍정,미래,미래,확실,확실
24,전투 중 한 명을 뒤로 보내 적의 후방을 교란하거나 갑작스러운 전체 돌진으로 전세를 역전할 수 있다.,사실형,추론형,미정,긍정,미래,미래,확실,불확실
25,"검사징계법 24조에 따르면 징계 사유와 관련해 공소가 제기된 경우 사건이 완결될 때까지 징계 심의가 정지되지만, 징계 사유에 대한 명백한 증명자료가 있는 경우 징계심의를 진행할 수 있다.",사실형,사실형,미정,긍정,미래,현재,확실,확실
0,"건강의 핵심 키워드가 심장에서 뇌로 옮겨오고, 인간 의식의 기전을 밝히려는 뇌과학이 인류과학의 정점으로 주목받는 때이다.",사실형,사실형,미정,긍정,현재,현재,확실,확실
1,3년 만에 다보스를 찾은 정의선 현대차 수석부회장은 기술혁신과 비용절감을 통해 수소사회를 앞당기겠다는 방안을 구상 중이다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
2,출품을 희망하는 직업계고 학생들은 5인 이내의 팀을 구성해 온라인으로 참가 신청할 수 있다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
3,＇교외 경시대회＇로 분류돼 이를 쓸 경우 오히려 불이익을 받을 수 있다.,사실형,추론형,미정,부정,현재,현재,확실,불확실
4,경찰은 A씨 폭로 이후 김씨가 주점 관계자들을 동원해 A씨를 압박했다는 의혹도 조사 중이다.,사실형,추론형,미정,긍정,현재,현재,확실,불확실
5,경찰은 목격자 등을 상대로 사고 경위를 조사 중이다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
6,"해상에서 펼쳐지는 함선간의 전투를 그린 모바일 어드벤처 RPG ＇가디언 프로젝트＇와 일본 유명 게임을 소재로 제작된 여성향 게임 ＇검, 시간을 긋다＇, 방치형 모바일 RPG ＇방치학개론(가칭)＇을 상반기에 출시한다는 계획이다.",사실형,사실형,미정,긍정,현재,미래,확실,확실
7,특히 논란이 큰 것은 어떤 경우를 ＇대폭적인 업무 증가＇로 볼 수 있는지다.,사실형,추론형,미정,긍정,현재,현재,확실,불확실
8,"참고로 미국의 차세대 군용 헬기 개발은 각 체급별 플랫폼을 기반으로 공격, 정찰, 수송, 의무후송, 소해, 탐색구조 등 단일 플랫폼으로 모든 임무가 가능한 기종으로 개발 계획을 진행 중이다.",사실형,사실형,미정,긍정,현재,현재,확실,확실
9,때마침 미국과 중국 간 2단계 무역 협상이 진행 중이다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
10,현재 제품 사진을 등록하면 템플릿이 매칭되도록 하는 인공지능(AI) 자동 추천 솔루션 개발 중이다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
11,최근 노동정책과 판결의 빠른 변화로 기업 입장에서는 슬기롭게 대처할 수 있는 방안을 고민 중이다.,사실형,추론형,미정,긍정,현재,현재,확실,불확실
12,"＇월드 오브 드래곤네스트＇는 오는 8일 말레이시아, 싱가포르, 인도네시아, 필리핀, 태국 등 5개 국가에 동시 출시될 예정이며 감마니아를 통해 대만 지역 출시도 준비 중이다.",사실형,사실형,미정,긍정,현재,미래,확실,불확실
13,경찰은 A씨가 남긴 메모 및 주변인 진술 등을 토대로 구체적 사건 경위를 파악 중이다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
14,＇기생충＇은 각본상 외에도 오스카 5개 부문에 후보로 이름을 올렸으며 현재(한국시간 오전 11시) 시상식이 진행 중이다.,사실형,사실형,미정,긍정,현재,현재,확실,확실
15,"기능성 뿐 아니라 심미성도 고루 갖추고 있는 디자인 패널이라는 평가 속에 기존 건축외장재와는 달리 기술 특허와 디자인 특허를 출원한 상황이며, 현재 국제 특허 출원도 준비 중이다.",사실형,추론형,미정,긍정,현재,현재,확실,확실
16,"핵심적인 추진과제로 민간사업 부문 경유차 퇴출 유도, 시민과 함께 ＇경유차 안 사고 안타기＇ 운동 전개, 경유차 감축을 위한 제도개선 정책을 과감하게 추진한다는 계획이다.",사실형,예측형,미정,긍정,현재,미래,확실,불확실
17,e스포츠적인 측면을 강화해 리그에 참여하지 않는 이용자들도 함께 즐길 수 있는 구조를 만든다는 계획이다.,사실형,예측형,미정,긍정,현재,미래,확실,불확실
19,그렇게 일을 해도 어디에도 희망은 없었다.,사실형,추론형,부정,부정,과거,과거,확실,확실
42,이에 공주가 곧장 대청에 들어가서 의자에 앉아서 말하기를 ＂나는 왕의 딸이다. 내 비록 죄가 있어 정배되었지만 어찌 수령 따위가 감히 나에게 관비의 일을 시키는가＂ 하여 결국 일을 시키지 못했다.,사실형,대화형,부정,긍정,과거,과거,확실,확실
155,괴산읍사무소는 이 노인을 수소문했으나 신원을 알아내지 못했다.,사실형,사실형,부정,부정,과거,과거,확실,확실
111,"2019년에는 149경기 타율 0.247. 25홈런, 61타점으로 준수한 성적을 냈지만, 밀워키는 테임즈와 연장 계약을 하지 않았다.",사실형,,부정,,과거,,확실,
147,기존에는 일반심사 중에 통합 심사로 전환하는 것이 불가능했다.,사실형,사실형,부정,부정,과거,과거,확실,확실
15,비타민C·D를 적정 수준 이상 유지하는 것이 면역력을 키울 수는 있지만 코로나19 예방과의 연관성은 검증되지 않았다.,사실형,추론형,부정,긍정,과거,과거,확실,불확실
24,김천일은 병법에 어두워 제멋대로 군사를 썼으며 진주목사 서예원과 사이가 좋지 않아 서로 헐뜯느라 명령이 제대로 전달되지 않았다.,사실형,추론형,부정,부정,과거,과거,확실,확실
68,또 지역 내 후보 단일화에도 실패했다.,사실형,사실형,부정,부정,과거,과거,확실,확실
117,대서양의 섬나라에 있는 이 회사도 지구 반대편에서 코로나바이러스가 일으킨 충격파를 벗어날 수 없었다.,사실형,추론형,부정,부정,과거,과거,확실,확실
98,이에 기존 등속 예측 모델로는 곡선 주행시의 상대방의 차량 위치를 제대로 표현할 수 없었다.,사실형,추론형,부정,부정,과거,과거,확실,확실
97,＇한국 처음＇ ＇아시아 최초＇ ＇세계 영화사의 전기＇란 평가가 쏟아지는 와중에도 봉 감독은 자신을 키운 거장들에 대한 경의를 표하는 데 정신이 없었다.,사실형,,부정,,과거,,확실,
161,제품을 개발하면서 가장 힘들었던 점은 대체 의약품의 경우 현행법상 건강기능식품으로밖에 허가가 나지 않는다는 사실이었다.,사실형,사실형,부정,긍정,과거,과거,확실,확실
69,경제를 떠받치는 든든한 허리 역할을 하던 중산층이 얇고 굽은 허리로 전락한 현상이 심각한 사회문제라는 인식은 매일경제가 실시한 경제 전문가 50인 설문에서도 드러났다.,사실형,추론형,부정,긍정,과거,과거,확실,확실
173,전시에서 탁영은 두 형의 책문만 대신 지어주고 자기 것은 짓지 않았다.,사실형,사실형,부정,부정,과거,과거,확실,확실
45,"날이 저물 무렵 다시 모여 가족들을 찾아보니 큰딸, 막내딸, 노비 셋이 간 곳을 알 수 없었다.",사실형,사실형,부정,부정,과거,과거,확실,확실
16,카드를 이용한 자동결제·납부 서비스 이용은 2017년 12월 22.5%에서 2019년 12월 26.2%로 상승세를 달리고 있지만 지금까지는 여러 카드 정보를 통합해 조회할 수 없었다.,사실형,추론형,부정,부정,과거,과거,확실,확실
51,그는 ＇2020년까지 남북한이 통일되지 않을 경우를 상상하기는 매우 어렵다＇고 했다.,사실형,대화형,부정,긍정,과거,과거,확실,확실
35,앞서 지난 2004년 여름 제주시 애월읍 하귀리 가문동 해안에서 길이 14ｍ에 달하는 브라이드고래 사체가 발견됐으나 부패 정도가 심해 자세한 연구는 이뤄지지 못했다.,사실형,사실형,부정,부정,과거,과거,확실,확실
82,"윤민수는 ＂내가 기다리고 있었던 건 공신력 있는 방송과 자료들, 공신력 있는 기관에서의 조사 결과로 좀 더 명확히 해명하고 사재기를 하지 않았음을 증명하는 것＂이라며 ＂단순히 하지 않았다고 말하는 것보다 좀 더 확실한 조사 결과와 자료로 보여드려야겠다고 생각했다＂고 전했다.",사실형,대화형,부정,긍정,과거,과거,확실,확실
56,대마도는 태종이 이종무를 시켜 완전히 정벌했지만 복속하지는 않았다.,사실형,추론형,부정,부정,과거,과거,확실,확실
163,결과적으로 10만 양병설은 조선이 망할 때까지 구현되지 못한다.,사실형,추론형,부정,부정,과거,현재,확실,확실
124,세정제가 남아 있는 편의점은 거의 없었다.,사실형,사실형,부정,부정,과거,과거,확실,확실
145,포식자 캐릭터는 ＇기생충＇의 박 사장이 처음이 아니었다.,사실형,사실형,부정,긍정,과거,과거,확실,확실
30,적금 가입자가 몰리면서 하나은행 공식 앱 ＇하나원큐＇는 지난 3일 종일 접속이 잘되지 않았다.,사실형,사실형,부정,부정,과거,과거,확실,확실
9,"윤민수는 지난 5일 자신의 인스타그램에 ＂각종 기관에 조사를 요청하고 자료를 제공하고 협조하면서 밝혀지고 바로 잡히길 그 누구 보다 기다렸지만 믿었던 방송에선 억울함을 풀기보단 어그로(이목을 집중시키고 분쟁을 일으키는 행위)만 더 끌고 음악을 사랑하시는 모든 대중, 가요계에 혼란만 줬다＂며 ＂그 누구보다 음악을 사랑하고 해왔던 22년, 바이브 이름이 부끄러울 일은 하지도 않았고 앞으로도 하지 않는다＂고 주장했다.",사실형,대화형,부정,긍정,과거,과거,확실,확실
125,"통상 연말·연초가 되면 금융권에서 고금리 특판 상품을 내놓기도 했지만, 올해는 그마저도 찾기 어려웠다.",사실형,추론형,부정,부정,과거,과거,확실,확실
60,흔히 임금의 후궁 등 측근들이 권력을 남용하는 사례가 무수히 발생했지만 인조는 이를 허용하지 않았다.,사실형,사실형,부정,부정,과거,과거,확실,확실
18,왕과 왕비 외에는 아무도 대궐에서 말이나 가마를 탈 수 없었다.,사실형,사실형,부정,부정,과거,과거,확실,확실
150,다만 연평균 5.8%씩 증가한 미국(29만4250명)과 3.5%씩 증가한 캐나다(2만9802명 엔 미치지 못했다.,사실형,추론형,부정,부정,과거,과거,확실,확실
113,광복과 전쟁 후 복구 시기를 거치면서 건축에 쓸 만한 새로운 재료들이 별로 없었다.,사실형,사실형,부정,부정,과거,과거,확실,확실
75,"장자는 공자처럼 정치무대를 찾아 헤매지도 않았고, 묵자처럼 세상을 개혁하고자 하지도 않았다.",사실형,사실형,부정,부정,과거,과거,확실,확실
55,서거정의 《필원잡기》에 따르면 황희는 자신의 집에서도 성격이 너그러워 아들과 손자는 물론 종의 자식들이 울부짖고 장난을 치면서 떠들어도 꾸짖지 않았다.,사실형,사실형,부정,긍정,과거,과거,확실,확실
119,"문학계 ＇성공한＇ 편집자이기도 한 그는 500권 넘는 책을 손수 꿰맸고, 세계와 문학의 간극을 좁히기에 게으른 적 없다.",사실형,사실형,부정,긍정,과거,과거,확실,확실
146,관찰사가 맛있게 먹고 물고기 이름이 무엇인지 물었으나 아무도 알지 못했다.,사실형,사실형,부정,부정,과거,과거,확실,확실
66,"심노숭의 《자저실기》에 따르면, 인조의 총애를 받던 귀인 조 씨가 전라 감영에 하인을 보내 청탁을 했는데, 당시 전라 감사였던 허적, 1610~1680은 이를 들어주지 않았다.",사실형,사실형,부정,부정,과거,과거,확실,확실
29,오랜 내전으로 전쟁 경험이 풍부한 데다 조총이라는 신무기로 무장한 왜군에 조선군은 상대가 되지 못했다.,사실형,추론형,부정,부정,과거,과거,확실,확실
174,49건은 현재 중재부 구성 등 절차가 진행 중이며 4건은 2019년 이전에 판매된 차량에 대한 것이어서 중재 절차가 진행되지 않았다.,사실형,사실형,부정,긍정,과거,현재,확실,확실
65,경험해보지 못했기 때문이다.,사실형,추론형,부정,긍정,과거,과거,확실,확실
67,20세기 초반 유럽은 지금처럼 근사한 곳이 아니었다.,사실형,추론형,부정,부정,과거,과거,확실,확실
31,그러나 아이러니하게도 이 명령은 지켜지지 않았다.,사실형,추론형,부정,부정,과거,과거,확실,확실
12,수복 이후 경복궁 재건이 논의되었으나 성사되지 못했다.,사실형,추론형,부정,부정,과거,과거,확실,확실
41,"반면, 임지현 문학사상사 대표와 이상문학상 담당 직원은 간담회 취소 공지 이후 전화를 받지 않았다.",사실형,사실형,부정,부정,과거,과거,확실,확실
128,상승기에 매물도 희소해 정말 원하던 로열층도 아니었다.,사실형,추론형,부정,부정,과거,과거,확실,확실
90,이후 보수 정권에서 각종 혜택을 내세우며 내 집 마련을 부추길 때도 좀 더 저렴해질 때 사겠다고 결심했지만 잠실 아파트 집값은 그가 기대했던 수준으로 돌아오지 않았다.,사실형,추론형,부정,부정,과거,과거,확실,확실
133,내가 원산을 지나다가 명태 더미를 보았는데 한강에 쌓인 땔나무처럼 많아 숫자를 헤아릴 수 없었다.,사실형,사실형,부정,긍정,과거,과거,확실,확실
104,인권위는 지난 14일 청와대에서 ＇국민청원＇ 관련 문서가 착오로 보내졌다고 알려와 이를 반송했다고 언급했으나 정확히 어떤 착오인지는 설명하지 않았다.,사실형,사실형,부정,긍정,과거,과거,확실,확실
109,"김재환 측은 미국 구단의 움직임을 주시했지만, 계약에 실패했다.",사실형,추론형,부정,부정,과거,과거,확실,확실
38,중국 우한에서 발생돼 전 세계적으로 번지고 있는 신종 코로나바이러스 감염증(우한 폐렴) 여파로 아시아에서 열리기로 계획되었던 미국여자프로골프(LPGA) 투어 3개 대회가 모두 취소됐다.,사실형,사실형,부정,긍정,과거,과거,확실,확실
120,마이너리그 강등 거부권을 계약에서 넣어 빅리그 입성이 유력한 김광현은 아직 보직을 확정하지 않았다.,사실형,추론형,부정,긍정,과거,현재,확실,확실
96,"그러나 을지문덕과 연개소문, 이순신 등 우리의 전쟁 영웅은 단 한 명도 등장하지 않으며 의병 활동과 같은 외세에 대한 자주적 저항 노력도 언급되지 않는다.",사실형,사실형,부정,부정,과거,현재,확실,확실
0,"봉사활동은 특기사항 없이 실적만 기재할 수 있고, 소논문 활동은 학생부 모든 항목에서 아예 기재할 수 없다.",사실형,사실형,부정,긍정,미래,현재,확실,확실
1,"다만, 19일 오후 5시 VIP 관람은 진행하되, 인파가 몰리는 공식 개막 행사는 취소하기로 했다.",사실형,사실형,부정,긍정,미래,과거,확실,확실
2,"특히 청와대나 정부 고위급에서 ＇공급은 충분하다＇고 말하면 실무진에선 공급을 늘릴 명분도, 그럴 필요도 없어진다.",사실형,추론형,부정,긍정,미래,현재,확실,확실
3,한 장수의 운명 과정을 이처럼 상세히 기술한 부분은 다른 기록 어디에서도 찾을 수 없다.,사실형,추론형,부정,부정,미래,현재,확실,확실
4,"하지만 모든 부품, 소재를 한국에서 만들 수는 없다.",사실형,추론형,부정,부정,미래,현재,확실,확실
5,"감기로 오인하기 쉬운데 감기는 일주일 정도면 증상이 호전되는 반면 수주에서 수개월까지도 증상이 계속되면서 발열, 인후통이 없다.",사실형,사실형,부정,긍정,미래,현재,확실,확실
6,장애인 주차구역에 있던 차가 장애인 탑승 없이 다른 곳으로 이동할 때도 단속할 수 없다.,사실형,사실형,부정,부정,미래,현재,확실,확실
7,"기존 제품은 방사성 위험 물질인 세슘137(Cs-137)을 방사선 매개체로 사용하는 감마선 방식으로, 의료용 목적 외에 미사용 시에도 방사선 발생을 제어할 수 없다.",사실형,사실형,부정,부정,미래,현재,확실,확실
8,바야흐로 뇌에 대한 이해가 인간에 대한 이해를 이끄는 시대로 접어들고 있다.,사실형,추론형,부정,긍정,미래,현재,확실,확실
9,유명 e스포츠 대회 ＇리그오브레전드 챔피언스 코리아＇의 경우 기존 무관중 진행에 이어 6일 1라운드 종료 이후 대회 개최를 잠정 중단하기로 했다.,사실형,사실형,부정,긍정,미래,과거,확실,확실
10,로반이 법인 창업 절차를 대행하니 창업비용을 들이지 않아도 된다.,사실형,추론형,부정,긍정,미래,현재,확실,확실
11,만 28세 이상인 연예인이 대학원 진학이나 기관 홍보대사 임명 등을 이유로 군 입대를 피할 수 없게된 것이다.,사실형,추론형,부정,긍정,미래,과거,확실,확실
12,"더 나아가 영국은 2040년부터 모든 경유, 휘발유, 하이브리드차까지 국내판매를 금지하기로 했다.",사실형,사실형,부정,긍정,미래,미래,확실,확실
13,부마 한 번 왕의 딸과 결혼하면 평생 다른 여자와 결혼할 수 없다.,사실형,사실형,부정,긍정,미래,현재,확실,확실
155,하지만 우즈의 498야드는 PGA 공식 최장타가 아니다.,사실형,사실형,부정,부정,현재,현재,확실,확실
144,일부 생산라인 가동을 중단한 포스코는 하루 3만5000여 t의 제품을 출하하지 못하고 있다.,사실형,사실형,부정,부정,현재,현재,확실,확실
101,DPF는 성능보다는 환경 부품이고 장착해서 정기적인 클리닝과 관리를 하면 약 90% 이상의 미세먼지를 줄인다.,사실형,추론형,부정,긍정,현재,현재,확실,확실
127,가격만 오른 것이 아니다.,사실형,추론형,부정,부정,현재,현재,확실,확실
140,＂부모 재산 중 일부는 누가 뭐라든 나의 것＂이라고 큰소리쳐도 할 말이 없다.,사실형,대화형,부정,긍정,현재,현재,확실,확실
138,백 년 묵은 옛 칼은 자루는 있으되 날이 없고 삼대를 내려온 깨진 총은 불을 질러도 소리가 나지 않는다.,사실형,사실형,부정,부정,현재,현재,확실,확실
42,"그 후 한국 식품의약품안전처에서도 살구씨, 복숭아씨 등은 식품원료로 사용을 금하고 있다.",사실형,사실형,부정,부정,현재,현재,확실,확실
15,무엇을 먹어도 잡스럽지 않다.,사실형,대화형,부정,긍정,현재,현재,확실,확실
126,＂낯선 사람은 쉽게 알 수 없다.＂,사실형,추론형,부정,부정,현재,현재,확실,불확실
65,비중 축소(Underweight)나 매도(Sell)를 제시한 애널리스트는 없다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
112,최근 들어 운동신경이 둔해져 몸이 생각대로 잘 움직여지지 않는다.,사실형,추론형,부정,부정,현재,현재,확실,확실
60,금융당국이 지난해 8월부터 차주(대출자)의 연소득 이내로 제한하고 있는 시중은행 신용대출 규제는 연소득 3500만원 이하의 경우 적용하지 않는다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
45,다만 회사가 유급휴가를 지원하는 기간에는 상병수당을 받지 못한다.,사실형,,부정,,현재,,확실,
51,이렇게 격차가 크니 ＇팩트＇라고 믿는 국민은 많지 않다.,사실형,추론형,부정,부정,현재,현재,확실,확실
31,장애인주차구역에서 차가 나올 때는 장애인이 꼭 탑승하지 않아도 된다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
9,"마치 사람 잡아먹는 추악하고 잔인한 귀신이지만, 한편으로는 부처의 가르침을 지키는 수호신 ＇야차(夜叉)＇처럼. 그는 친한 동료였더라도 스파이임이 밝혀지면 가차 없이 죽이고, 수단과 방법을 가리지 않은 채 고문까지 서슴지 않는다.",사실형,추론형,부정,긍정,현재,현재,확실,확실
113,공유차량과 공유숙박 앱이 소비자 편익을 높인 것과 크게 다를 바 없다.,사실형,추론형,부정,긍정,현재,현재,확실,확실
55,한정된 땅으로 내 집 안마당도 늘리고 대중공원도 늘리는 묘수는 현실 세계에 존재하지 않는다.,사실형,사실형,부정,부정,현재,현재,확실,확실
24,두 회사 모두 ＂좋은 매물이라 내부적으로 정밀하게 살펴보는 절차를 진행 중＂이라며 관련 내용을 부인하지 않고 있다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
154,＂사법부는 칼(sword)도 없고 지갑(purse)도 없다.＂,사실형,사실형,부정,긍정,현재,현재,확실,확실
137,그러나 이 시각에는 4분의 자리 유성우의 복사점 고도가 낮아 그다지 관측하는 데 적합하지 않다.,사실형,추론형,부정,부정,현재,현재,확실,확실
166,"회사가 임금 인상률이나 퇴직률, 운용 수익률 등 연금액 산정의 기초가 되는 모든 사항에 대해 책임을 지는 대신 근로자(가입자)는 일절 선택권이 없다.",사실형,사실형,부정,부정,현재,현재,확실,확실
128,물론 높은 등급의 장비를 얻고 시작하려는 사람들이 없는 것은 아니다.,사실형,추론형,부정,부정,현재,현재,확실,확실
29,"그러나 플랫폼 노동은 대부분 노동자는 있지만, 사용자는 없다.",사실형,사실형,부정,긍정,현재,현재,확실,확실
56,지역 정가에서는 송 부시장의 울산 남구 갑 지역구 출마설이 끊이지 않고 있다.,사실형,,부정,,현재,,확실,
41,다만 국유림과 제한적인 민간 소유 지역만을 대상으로 해 대부분 태양광발전 개발사업은 환경 영향 평가를 받지 않는다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
109,"아랫사람들은 며칠간 땀나는 뒷수습을 하고 있는데, 정작 문 대통령 진의는 확인되지 않고 있다.",사실형,추론형,부정,부정,현재,현재,확실,불확실
19,수정체가 뿌옇게 변하는 것으로 심한 경우가 아니라면 육안으로 확인하기 쉽지 않다.,사실형,추론형,부정,부정,현재,현재,확실,확실
16,"＇아이온2＇, ＇블레이드&소울2＇ 등의 라인업이 대기 중이지만 출시 일정이 불확실하다.",사실형,추론형,부정,긍정,현재,현재,확실,불확실
78,비타민 B12는 장 내부 표면에 있는 수용체에서 흡수되기 때문에 이곳에 이상이 생기면 체내로 충분히 흡수되지 못한다.,사실형,추론형,부정,부정,현재,현재,확실,확실
30,"연일 들려오는 민간항공시장 상황은 운항 중단에 따른 여파가 폭풍 전야로, 민간항공사들의 거점공항은 그라운딩 된 여객기가 주기장을 가득 채우고 있으며, 우리나라 민간항공사와 공항도 예외는 아니다.",사실형,추론형,부정,부정,현재,현재,확실,확실
18,대사증후군은 한마디로 음식을 섭취하면 그것을 에너지로 바꿔주고 남은 노폐물은 체외로 배출시키는 대사작용이 잘 되지 않는 상태이다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
12,단 사업자 등록 신청 관련 당국 승인 거부 시 수수료는 환불되지 않는다.,사실형,사실형,부정,부정,현재,현재,확실,확실
66,"비슷한 이동수단인 전기자전거는 현행법상 안전모 착용 의무 조항이 있지만, 범칙금은 부과되지 않는다.",사실형,사실형,부정,긍정,현재,현재,확실,확실
117,서울시 요청대로 자치구가 실시계획인가를 시행하면 해당 공원은 최장 7년간 땅 소유주가 개발을 못하게 된다.,사실형,사실형,부정,긍정,현재,현재,확실,확실
118,뉴턴의 사례가 극명하게 말해주듯 우리는 거품 속에서 거품을 볼 수 없다.,사실형,추론형,부정,긍정,현재,현재,확실,확실
142,고용부 관계자는 ＂특별연장근로는 그야말로 불가피한 경우에 기업이 사용할 수 있는 것이고 ＇방어적＇으로 적용하는 제도＂라며 ＂매출·이익의 ＇마이너스＇를 막기 위해 적용할 수 있어도 ＇플러스＇ 상황에 적용하긴 힘들다.,사실형,대화형,부정,긍정,현재,현재,확실,확실
163,이에 이웃에 사는 노인이 ＇국상(신정왕후 기년상)을 만나 국법에 저촉되는 일을 해서는 안 된다＇고 타일렀지만 그들은 아랑곳하지 않았다.,사실형,추론형,부정,부정,현재,과거,확실,확실
38,이 같은 상황임에도 불구하고 국회에서 ＇기업결합 반대＇ 목소리가 나온 것은 처음은 아니다.,사실형,추론형,부정,긍정,현재,과거,확실,확실
139,＂그림을 절대로 허술하게 보존해서는 안 될 것이다.＂,사실형,추론형,부정,부정,현재,미래,확실,확실
104,발음이 어눌해지고 말이 조리 있게 안 된다.,사실형,추론형,부정,부정,현재,현재,확실,확실
67,다만 예비 조치에는 민간 사업장과 공사장의 저감조치나 배출가스 5등급 차량 운행 제한은 포함되지 않는다.,사실형,사실형,부정,부정,현재,현재,확실,확실
147,항공기 조립공정은 큰 틀에서 예나 지금이나 달라진 것이 거의 없다,사실형,사실형,부정,긍정,현재,현재,확실,확실
2,비밀은 ＇영재＇를 죽이는 우리의 입시 제도에 있다.,사실형,추론형,부정,긍정,현재,현재,확실,확실
98,"계층 이동 사다리가 끊겼고, 공정과 정의를 모토로 한 ＇촛불정권＇ 출범에도 빈부 격차는 나아지지 않고 있다.",사실형,추론형,부정,부정,현재,현재,확실,확실
160,"오십견, 회전근개 파열로 치료를 받고 있지만 차도가 없다.",사실형,사실형,부정,부정,현재,현재,확실,확실
148,"북쪽에 속초가 있고, 남쪽에 양양 낙산비치가 있으니 상대적으로 사람이 크게 몰리지 않았던 것이다.",사실형,추론형,부정,긍정,현재,과거,확실,확실
75,경제적 약자인 세입자 배려가 필요하지만 입법적으로 받아들여지지 않고 있다.,사실형,추론형,부정,부정,현재,현재,확실,확실
108,"종종 라운드넥의 화이트 면 티셔츠를 이너로 입는 이들을 볼 수 있는데, 크게 추천하지 않는다.",사실형,추론형,부정,부정,현재,현재,확실,확실
26,일본에서 찍은 책판의 문자는 자획이 정연하여 우리나라의 것과는 비교가 되지 않는다.,사실형,추론형,부정,부정,현재,현재,확실,확실
